Temps	Canal A	Canal B
(ms)	(mV)	(V)

0.39714318	-44.95376000	3.67839600
0.39970318	-40.46754000	3.63368600
0.40226318	-35.99658000	3.63368600
0.40482318	-35.99658000	3.58882400
0.40738318	-31.51036000	3.63368600
0.40994318	-27.02414000	3.58882400
0.41250318	-18.06696000	3.58882400
0.41506318	-22.55318000	3.54411500
0.41762318	-18.06696000	3.54411500
0.42018318	-13.58074000	3.49925200
0.42274318	-13.58074000	3.45439000
0.42530318	-9.09451500	3.45439000
0.42786318	-18.06696000	3.45439000
0.43042318	-0.13733330	3.40968000
0.43298318	-0.13733330	3.40968000
0.43554318	4.34888700	3.36481800
0.43810318	4.34888700	3.36481800
0.44066318	8.81984900	3.32010900
0.44322318	8.81984900	3.27524600
0.44578318	13.30607000	3.27524600
0.44834318	13.30607000	3.23053700
0.45090318	17.79229000	3.23053700
0.45346318	22.26325000	3.18567500
0.45602318	26.73421000	3.18567500
0.45858318	26.73421000	3.14096500
0.46114318	31.22043000	3.09610300
0.46370318	35.70665000	3.05139300
0.46626318	40.17762000	3.00653100
0.46882318	40.17762000	3.00653100
0.47138318	44.66384000	2.96182100
0.47394318	49.15006000	2.91695900
0.47650318	49.15006000	2.91695900
0.47906318	53.62102000	2.91695900
0.48162318	58.10724000	2.87225000
0.48418318	62.59346000	2.87225000
0.48674318	62.59346000	2.87225000
0.48930318	67.07968000	2.78267800
0.49186318	71.55064000	2.78267800
0.49442318	71.55064000	2.73781500
0.49698318	76.03686000	2.73781500
0.49954318	80.52309000	2.73781500
0.50210318	84.99404000	2.69295300
0.50466318	84.99404000	2.64824400
0.50722318	84.99404000	2.64824400
0.50978318	89.48026000	2.60338100
0.51234318	93.96648000	2.60338100
0.51490318	93.96648000	2.55867200
0.51746318	98.43745000	2.55867200
0.52002318	98.43745000	2.55867200
0.52258318	107.40990000	2.51381000
0.52514318	107.40990000	2.46910000
0.52770318	107.40990000	2.46910000
0.53026318	111.89610000	2.42423800
0.53282318	116.36710000	2.37952800
0.53538318	120.85330000	2.37952800
0.53794318	129.81050000	2.33466600
0.54050318	125.33950000	2.28995600
0.54306318	125.33950000	2.28995600
0.54562318	129.81050000	2.28995600
0.54818318	129.81050000	2.20038500
0.55074318	134.29670000	2.20038500
0.55330318	138.78290000	2.20038500
0.55586318	143.25390000	2.15552200
0.55842318	138.78290000	2.15552200
0.56098318	143.25390000	2.11081300
0.56354318	143.25390000	2.06595000
0.56610318	152.22630000	2.06595000
0.56866318	152.22630000	2.06595000
0.57122318	156.71250000	2.02108800
0.57378318	161.18350000	2.02108800
0.57634318	156.71250000	1.97637900
0.57890318	161.18350000	1.93151600
0.58146318	161.18350000	1.93151600
0.58402318	165.66970000	1.84194500
0.58658318	165.66970000	1.88680700
0.58914318	165.66970000	1.84194500
0.59170318	170.15590000	1.84194500
0.59426318	170.15590000	1.79723500
0.59682318	170.15590000	1.75237300
0.59938318	174.62690000	1.70766300
0.60194318	179.11310000	1.70766300
0.60450318	179.11310000	1.66280100
0.60706318	183.59930000	1.66280100
0.60962318	183.59930000	1.61809100
0.61218318	183.59930000	1.61809100
0.61474318	183.59930000	1.57322900
0.61730318	188.08560000	1.57322900
0.61986318	192.55650000	1.52852000
0.62242318	192.55650000	1.52852000
0.62498318	197.04280000	1.48365700
0.62754318	192.55650000	1.48365700
0.63010318	192.55650000	1.48365700
0.63266318	197.04280000	1.48365700
0.63522318	197.04280000	1.48365700
0.63778318	201.52900000	1.48365700
0.64034318	197.04280000	1.43894800
0.64290318	201.52900000	1.43894800
0.64546318	201.52900000	1.39408600
0.64802318	201.52900000	1.34937600
0.65058318	197.04280000	1.34937600
0.65314318	201.52900000	1.30451400
0.65570318	201.52900000	1.30451400
0.65826318	205.99990000	1.25965100
0.66082318	205.99990000	1.25965100
0.66338318	205.99990000	1.25965100
0.66594318	205.99990000	1.21494200
0.66850318	205.99990000	1.21494200
0.67106318	210.48610000	1.21494200
0.67362318	210.48610000	1.17008000
0.67618318	210.48610000	1.12537000
0.67874318	210.48610000	1.12537000
0.68130318	210.48610000	1.12537000
0.68386318	210.48610000	1.12537000
0.68642318	210.48610000	1.12537000
0.68898318	205.99990000	1.08050800
0.69154318	205.99990000	1.08050800
0.69410318	205.99990000	1.03579800
0.69666318	210.48610000	1.03579800
0.69922318	210.48610000	1.03579800
0.70178318	210.48610000	1.03579800
0.70434318	205.99990000	1.03579800
0.70690318	210.48610000	0.99093600
0.70946318	205.99990000	0.99093600
0.71202318	210.48610000	0.94622640
0.71458318	205.99990000	0.94622640
0.71714318	210.48610000	0.94622640
0.71970318	205.99990000	0.94622640
0.72226318	205.99990000	0.94622640
0.72482318	205.99990000	0.94622640
0.72738318	205.99990000	0.90136410
0.72994318	201.52900000	0.90136410
0.73250318	205.99990000	0.90136410
0.73506318	201.52900000	0.90136410
0.73762318	201.52900000	0.90136410
0.74018318	201.52900000	0.85665460
0.74274318	201.52900000	0.90136410
0.74530318	201.52900000	0.90136410
0.74786318	201.52900000	0.85665460
0.75042318	197.04280000	0.85665460
0.75298318	197.04280000	0.85665460
0.75554318	192.55650000	0.85665460
0.75810318	192.55650000	0.85665460
0.76066318	192.55650000	0.85665460
0.76322318	197.04280000	0.85665460
0.76578318	183.59930000	0.85665460
0.76834318	188.08560000	0.85665460
0.77090318	188.08560000	0.85665460
0.77346318	183.59930000	0.85665460
0.77602318	183.59930000	0.85665460
0.77858318	183.59930000	0.85665460
0.78114318	183.59930000	0.85665460
0.78370318	179.11310000	0.85665460
0.78626318	174.62690000	0.85665460
0.78882318	174.62690000	0.85665460
0.79138318	174.62690000	0.85665460
0.79394318	174.62690000	0.90136410
0.79650318	170.15590000	0.85665460
0.79906318	165.66970000	0.85665460
0.80162318	165.66970000	0.85665460
0.80418318	165.66970000	0.85665460
0.80674318	161.18350000	0.94622640
0.80930318	161.18350000	0.90136410
0.81186318	161.18350000	0.94622640
0.81442318	156.71250000	0.94622640
0.81698318	156.71250000	0.94622640
0.81954318	152.22630000	0.94622640
0.82210318	147.74010000	0.94622640
0.82466318	147.74010000	0.94622640
0.82722318	143.25390000	0.94622640
0.82978318	143.25390000	0.94622640
0.83234318	138.78290000	0.99093600
0.83490318	138.78290000	0.99093600
0.83746318	134.29670000	1.03579800
0.84002318	129.81050000	1.03579800
0.84258318	129.81050000	1.08050800
0.84514318	129.81050000	1.03579800
0.84770318	125.33950000	1.03579800
0.85026318	120.85330000	1.03579800
0.85282318	120.85330000	1.03579800
0.85538318	116.36710000	1.08050800
0.85794318	116.36710000	1.08050800
0.86050318	111.89610000	1.08050800
0.86306318	107.40990000	1.12537000
0.86562318	107.40990000	1.12537000
0.86818318	102.92370000	1.12537000
0.87074318	98.43745000	1.17008000
0.87330318	93.96648000	1.17008000
0.87586318	93.96648000	1.17008000
0.87842318	89.48026000	1.21494200
0.88098318	89.48026000	1.21494200
0.88354318	84.99404000	1.21494200
0.88610318	80.52309000	1.30451400
0.88866318	76.03686000	1.30451400
0.89122318	76.03686000	1.30451400
0.89378318	76.03686000	1.34937600
0.89634318	67.07968000	1.34937600
0.89890318	67.07968000	1.39408600
0.90146318	62.59346000	1.39408600
0.90402318	62.59346000	1.43894800
0.90658318	53.62102000	1.39408600
0.90914318	53.62102000	1.43894800
0.91170318	49.15006000	1.48365700
0.91426318	49.15006000	1.48365700
0.91682318	44.66384000	1.52852000
0.91938318	40.17762000	1.52852000
0.92194318	40.17762000	1.52852000
0.92450318	35.70665000	1.57322900
0.92706318	35.70665000	1.57322900
0.92962318	26.73421000	1.57322900
0.93218318	26.73421000	1.61809100
0.93474318	13.30607000	1.66280100
0.93730318	17.79229000	1.66280100
0.93986318	17.79229000	1.70766300
0.94242318	13.30607000	1.70766300
0.94498318	13.30607000	1.75237300
0.94754318	13.30607000	1.75237300
0.95010318	8.81984900	1.79723500
0.95266318	4.34888700	1.79723500
0.95522318	-0.13733330	1.84194500
0.95778318	-0.13733330	1.88680700
0.96034318	-4.62355400	1.88680700
0.96290318	-9.09451500	1.88680700
0.96546318	-13.58074000	1.93151600
0.96802318	-18.06696000	1.93151600
0.97058318	-22.55318000	1.93151600
0.97314318	-22.55318000	1.93151600
0.97570318	-27.02414000	2.02108800
0.97826318	-27.02414000	2.02108800
0.98082318	-31.51036000	2.06595000
0.98338318	-35.99658000	2.06595000
0.98594318	-40.46754000	2.11081300
0.98850318	-40.46754000	2.20038500
0.99106318	-44.95376000	2.20038500
0.99362318	-49.43998000	2.24509400
0.99618318	-49.43998000	2.24509400
0.99874318	-53.91095000	2.28995600
1.00130318	-58.39716000	2.28995600
1.00386318	-67.36961000	2.28995600
1.00642318	-58.39716000	2.33466600
1.00898318	-67.36961000	2.37952800
1.01154318	-71.84057000	2.42423800
1.01410318	-76.32679000	2.42423800
1.01666318	-76.32679000	2.46910000
1.01922318	-80.81301000	2.51381000
1.02178318	-80.81301000	2.55867200
1.02434318	-80.81301000	2.55867200
1.02690318	-85.28397000	2.55867200
1.02946318	-85.28397000	2.60338100
1.03202318	-89.77020000	2.60338100
1.03458318	-89.77020000	2.64824400
1.03714318	-94.25641000	2.69295300
1.03970318	-98.72737000	2.69295300
1.04226318	-98.72737000	2.73781500
1.04482318	-103.21360000	2.78267800
1.04738318	-107.69980000	2.73781500
1.04994318	-112.18600000	2.82738700
1.05250318	-112.18600000	2.87225000
1.05506318	-107.69980000	2.87225000
1.05762318	-116.65700000	2.91695900
1.06018318	-121.14320000	2.91695900
1.06274318	-125.62940000	2.91695900
1.06530318	-125.62940000	2.96182100
1.06786318	-125.62940000	3.00653100
1.07042318	-125.62940000	3.00653100
1.07298318	-134.58660000	3.00653100
1.07554318	-134.58660000	3.09610300
1.07810318	-139.07280000	3.14096500
1.08066318	-139.07280000	3.14096500
1.08322318	-139.07280000	3.18567500
1.08578318	-157.00250000	3.18567500
1.08834318	-143.55910000	3.23053700
1.09090318	-143.55910000	3.23053700
1.09346318	-152.51620000	3.27524600
1.09602318	-148.03000000	3.27524600
1.09858318	-148.03000000	3.27524600
1.10114318	-152.51620000	3.32010900
1.10370318	-157.00250000	3.27524600
1.10626318	-157.00250000	3.36481800
1.10882318	-157.00250000	3.36481800
1.11138318	-161.47340000	3.40968000
1.11394318	-161.47340000	3.40968000
1.11650318	-161.47340000	3.40968000
1.11906318	-161.47340000	3.45439000
1.12162318	-165.95960000	3.45439000
1.12418318	-170.44590000	3.45439000
1.12674318	-165.95960000	3.49925200
1.12930318	-170.44590000	3.54411500
1.13186318	-170.44590000	3.54411500
1.13442318	-174.91680000	3.58882400
1.13698318	-170.44590000	3.63368600
1.13954318	-174.91680000	3.58882400
1.14210318	-174.91680000	3.63368600
1.14466318	-179.40300000	3.67839600
1.14722318	-179.40300000	3.63368600
1.14978318	-179.40300000	3.67839600
1.15234318	-179.40300000	3.72325800
1.15490318	-179.40300000	3.72325800
1.15746318	-179.40300000	3.72325800
1.16002318	-183.88930000	3.76796800
1.16258318	-183.88930000	3.76796800
1.16514318	-192.84650000	3.76796800
1.16770318	-183.88930000	3.81283000
1.17026318	-183.88930000	3.85754000
1.17282318	-183.88930000	3.85754000
1.17538318	-183.88930000	3.85754000
1.17794318	-183.88930000	3.90240200
1.18050318	-188.37550000	3.90240200
1.18306318	-183.88930000	3.90240200
1.18562318	-188.37550000	3.90240200
1.18818318	-183.88930000	3.94711100
1.19074318	-183.88930000	3.94711100
1.19330318	-188.37550000	3.99197400
1.19586318	-188.37550000	3.99197400
1.19842318	-188.37550000	3.99197400
1.20098318	-188.37550000	3.99197400
1.20354318	-188.37550000	4.03668300
1.20610318	-183.88930000	4.03668300
1.20866318	-183.88930000	4.03668300
1.21122318	-183.88930000	4.08154500
1.21378317	-179.40300000	4.08154500
1.21634317	-183.88930000	4.08154500
1.21890317	-183.88930000	4.08154500
1.22146317	-183.88930000	4.08154500
1.22402317	-179.40300000	4.08154500
1.22658317	-183.88930000	4.12625500
1.22914317	-179.40300000	4.17111700
1.23170317	-179.40300000	4.12625500
1.23426317	-179.40300000	4.12625500
1.23682317	-179.40300000	4.17111700
1.23938317	-174.91680000	4.17111700
1.24194317	-174.91680000	4.12625500
1.24450317	-174.91680000	4.17111700
1.24706317	-170.44590000	4.17111700
1.24962317	-174.91680000	4.12625500
1.25218317	-170.44590000	4.17111700
1.25474317	-170.44590000	4.17111700
1.25730317	-170.44590000	4.17111700
1.25986317	-170.44590000	4.12625500
1.26242317	-165.95960000	4.17111700
1.26498317	-165.95960000	4.17111700
1.26754317	-165.95960000	4.17111700
1.27010317	-161.47340000	4.17111700
1.27266317	-161.47340000	4.17111700
1.27522317	-161.47340000	4.17111700
1.27778317	-161.47340000	4.17111700
1.28034317	-157.00250000	4.17111700
1.28290317	-157.00250000	4.17111700
1.28546317	-157.00250000	4.12625500
1.28802317	-157.00250000	4.17111700
1.29058317	-157.00250000	4.12625500
1.29314317	-143.55910000	4.17111700
1.29570317	-148.03000000	4.12625500
1.29826317	-148.03000000	4.17111700
1.30082317	-143.55910000	4.12625500
1.30338317	-139.07280000	4.12625500
1.30594317	-139.07280000	4.12625500
1.30850317	-134.58660000	4.12625500
1.31106317	-134.58660000	4.17111700
1.31362317	-130.10040000	4.17111700
1.31618317	-130.10040000	4.12625500
1.31874317	-130.10040000	4.12625500
1.32130317	-125.62940000	4.12625500
1.32386317	-130.10040000	4.12625500
1.32642317	-121.14320000	4.08154500
1.32898317	-116.65700000	4.08154500
1.33154317	-116.65700000	4.03668300
1.33410317	-112.18600000	4.08154500
1.33666317	-107.69980000	4.03668300
1.33922317	-107.69980000	4.03668300
1.34178317	-103.21360000	4.03668300
1.34434317	-103.21360000	3.99197400
1.34690317	-98.72737000	3.99197400
1.34946317	-98.72737000	3.99197400
1.35202317	-94.25641000	3.94711100
1.35458317	-94.25641000	3.90240200
1.35714317	-89.77020000	3.90240200
1.35970317	-76.32679000	3.90240200
1.36226317	-85.28397000	3.85754000
1.36482317	-80.81301000	3.81283000
1.36738317	-80.81301000	3.81283000
1.36994317	-76.32679000	3.81283000
1.37250317	-71.84057000	3.81283000
1.37506317	-71.84057000	3.76796800
1.37762317	-67.36961000	3.72325800
1.38018317	-62.88339000	3.72325800
1.38274317	-62.88339000	3.72325800
1.38530317	-58.39716000	3.67839600
1.38786317	-53.91095000	3.67839600
1.39042317	-53.91095000	3.72325800
1.39298317	-49.43998000	3.67839600
1.39554317	-49.43998000	3.67839600
1.39810317	-40.46754000	3.67839600
1.40066317	-44.95376000	3.63368600
1.40322317	-35.99658000	3.63368600
1.40578317	-35.99658000	3.58882400
1.40834317	-35.99658000	3.63368600
1.41090317	-27.02414000	3.54411500
1.41346317	-22.55318000	3.54411500
1.41602317	-22.55318000	3.54411500
1.41858317	-18.06696000	3.49925200
1.42114317	-13.58074000	3.49925200
1.42370317	-13.58074000	3.45439000
1.42626317	-9.09451500	3.45439000
1.42882317	-9.09451500	3.40968000
1.43138317	-4.62355400	3.40968000
1.43394317	-0.13733330	3.36481800
1.43650317	8.81984900	3.32010900
1.43906317	-4.62355400	3.32010900
1.44162317	8.81984900	3.27524600
1.44418317	13.30607000	3.27524600
1.44674317	17.79229000	3.23053700
1.44930317	17.79229000	3.23053700
1.45186317	22.26325000	3.23053700
1.45442317	22.26325000	3.18567500
1.45698317	26.73421000	3.14096500
1.45954317	31.22043000	3.14096500
1.46210317	31.22043000	3.09610300
1.46466317	31.22043000	3.00653100
1.46722317	40.17762000	3.00653100
1.46978317	44.66384000	3.00653100
1.47234317	44.66384000	3.00653100
1.47490317	49.15006000	2.96182100
1.47746317	53.62102000	2.91695900
1.48002317	58.10724000	2.91695900
1.48258317	58.10724000	2.87225000
1.48514317	62.59346000	2.87225000
1.48770317	67.07968000	2.82738700
1.49026317	67.07968000	2.82738700
1.49282317	67.07968000	2.82738700
1.49538317	76.03686000	2.73781500
1.49794317	76.03686000	2.73781500
1.50050317	80.52309000	2.73781500
1.50306317	84.99404000	2.64824400
1.50562317	89.48026000	2.64824400
1.50818317	84.99404000	2.64824400
1.51074317	93.96648000	2.64824400
1.51330317	98.43745000	2.60338100
1.51586317	98.43745000	2.60338100
1.51842317	93.96648000	2.55867200
1.52098317	107.40990000	2.55867200
1.52354317	107.40990000	2.55867200
1.52610317	111.89610000	2.51381000
1.52866317	116.36710000	2.46910000
1.53122317	116.36710000	2.46910000
1.53378317	116.36710000	2.42423800
1.53634317	120.85330000	2.37952800
1.53890317	125.33950000	2.33466600
1.54146317	125.33950000	2.28995600
1.54402317	129.81050000	2.28995600
1.54658317	129.81050000	2.24509400
1.54914317	129.81050000	2.20038500
1.55170317	138.78290000	2.24509400
1.55426317	138.78290000	2.15552200
1.55682317	138.78290000	2.15552200
1.55938317	143.25390000	2.11081300
1.56194317	147.74010000	2.06595000
1.56450317	147.74010000	2.02108800
1.56706317	152.22630000	2.06595000
1.56962317	152.22630000	2.02108800
1.57218317	152.22630000	1.97637900
1.57474317	161.18350000	1.93151600
1.57730317	156.71250000	1.93151600
1.57986317	161.18350000	1.93151600
1.58242317	156.71250000	1.88680700
1.58498317	165.66970000	1.88680700
1.58754317	165.66970000	1.84194500
1.59010317	170.15590000	1.84194500
1.59266317	170.15590000	1.84194500
1.59522317	174.62690000	1.79723500
1.59778317	170.15590000	1.75237300
1.60034317	179.11310000	1.75237300
1.60290317	179.11310000	1.70766300
1.60546317	179.11310000	1.66280100
1.60802317	183.59930000	1.66280100
1.61058317	183.59930000	1.61809100
1.61314317	188.08560000	1.61809100
1.61570317	188.08560000	1.57322900
1.61826317	192.55650000	1.57322900
1.62082317	192.55650000	1.52852000
1.62338317	183.59930000	1.48365700
1.62594317	192.55650000	1.48365700
1.62850317	192.55650000	1.48365700
1.63106317	197.04280000	1.48365700
1.63362317	201.52900000	1.43894800
1.63618317	197.04280000	1.39408600
1.63874317	197.04280000	1.39408600
1.64130317	197.04280000	1.39408600
1.64386317	201.52900000	1.34937600
1.64642317	201.52900000	1.34937600
1.64898317	219.44330000	1.34937600
1.65154317	201.52900000	1.34937600
1.65410317	205.99990000	1.30451400
1.65666317	201.52900000	1.25965100
1.65922317	205.99990000	1.30451400
1.66178317	205.99990000	1.25965100
1.66434317	205.99990000	1.21494200
1.66690317	210.48610000	1.21494200
1.66946317	210.48610000	1.21494200
1.67202317	210.48610000	1.17008000
1.67458317	210.48610000	1.17008000
1.67714317	210.48610000	1.12537000
1.67970317	210.48610000	1.17008000
1.68226317	210.48610000	1.12537000
1.68482317	210.48610000	1.08050800
1.68738317	210.48610000	1.12537000
1.68994317	210.48610000	1.08050800
1.69250317	210.48610000	1.08050800
1.69506317	205.99990000	1.08050800
1.69762317	210.48610000	1.03579800
1.70018317	210.48610000	1.03579800
1.70274317	210.48610000	1.03579800
1.70530317	205.99990000	0.99093600
1.70786317	210.48610000	0.94622640
1.71042317	205.99990000	0.94622640
1.71298317	205.99990000	0.94622640
1.71554317	205.99990000	0.94622640
1.71810317	205.99990000	0.94622640
1.72066317	205.99990000	0.94622640
1.72322317	205.99990000	0.94622640
1.72578317	205.99990000	0.94622640
1.72834317	192.55650000	0.94622640
1.73090317	205.99990000	0.94622640
1.73346317	205.99990000	0.90136410
1.73602317	201.52900000	0.90136410
1.73858317	201.52900000	0.85665460
1.74114317	201.52900000	0.90136410
1.74370317	201.52900000	0.85665460
1.74626317	201.52900000	0.85665460
1.74882317	197.04280000	0.85665460
1.75138317	197.04280000	0.85665460
1.75394317	192.55650000	0.85665460
1.75650317	197.04280000	0.85665460
1.75906317	197.04280000	0.85665460
1.76162317	197.04280000	0.85665460
1.76418317	188.08560000	0.85665460
1.76674317	192.55650000	0.85665460
1.76930317	188.08560000	0.81179240
1.77186317	183.59930000	0.85665460
1.77442317	183.59930000	0.85665460
1.77698317	183.59930000	0.85665460
1.77954317	183.59930000	0.85665460
1.78210317	179.11310000	0.85665460
1.78466317	179.11310000	0.85665460
1.78722317	174.62690000	0.85665460
1.78978317	174.62690000	0.85665460
1.79234317	170.15590000	0.85665460
1.79490317	170.15590000	0.85665460
1.79746317	170.15590000	0.85665460
1.80002317	165.66970000	0.85665460
1.80258317	165.66970000	0.90136410
1.80514317	165.66970000	0.85665460
1.80770317	161.18350000	0.85665460
1.81026317	161.18350000	0.90136410
1.81282317	156.71250000	0.90136410
1.81538317	156.71250000	0.90136410
1.81794317	152.22630000	0.90136410
1.82050317	152.22630000	0.94622640
1.82306317	147.74010000	0.94622640
1.82562317	143.25390000	0.90136410
1.82818317	143.25390000	0.94622640
1.83074317	143.25390000	0.99093600
1.83330317	138.78290000	0.99093600
1.83586317	134.29670000	1.03579800
1.83842317	134.29670000	1.03579800
1.84098317	129.81050000	1.03579800
1.84354317	129.81050000	1.08050800
1.84610317	120.85330000	1.03579800
1.84866317	116.36710000	1.03579800
1.85122317	120.85330000	1.08050800
1.85378317	120.85330000	1.08050800
1.85634317	116.36710000	1.08050800
1.85890317	111.89610000	1.08050800
1.86146317	107.40990000	1.08050800
1.86402317	107.40990000	1.12537000
1.86658317	102.92370000	1.12537000
1.86914317	98.43745000	1.12537000
1.87170317	98.43745000	1.12537000
1.87426317	98.43745000	1.17008000
1.87682317	93.96648000	1.17008000
1.87938317	93.96648000	1.21494200
1.88194317	84.99404000	1.21494200
1.88450317	84.99404000	1.21494200
1.88706317	71.55064000	1.25965100
1.88962317	76.03686000	1.30451400
1.89218317	76.03686000	1.30451400
1.89474317	71.55064000	1.34937600
1.89730317	67.07968000	1.34937600
1.89986317	67.07968000	1.34937600
1.90242317	58.10724000	1.39408600
1.90498317	62.59346000	1.48365700
1.90754317	58.10724000	1.48365700
1.91010317	53.62102000	1.48365700
1.91266317	49.15006000	1.48365700
1.91522317	44.66384000	1.52852000
1.91778317	44.66384000	1.52852000
1.92034317	35.70665000	1.52852000
1.92290317	40.17762000	1.52852000
1.92546317	35.70665000	1.57322900
1.92802317	26.73421000	1.57322900
1.93058317	26.73421000	1.61809100
1.93314317	26.73421000	1.66280100
1.93570317	22.26325000	1.66280100
1.93826317	17.79229000	1.70766300
1.94082317	13.30607000	1.70766300
1.94338317	13.30607000	1.75237300
1.94594317	13.30607000	1.79723500
1.94850317	8.81984900	1.79723500
1.95106317	-0.13733330	1.84194500
1.95362317	4.34888700	1.84194500
1.95618317	-0.13733330	1.84194500
1.95874317	-4.62355400	1.88680700
1.96130317	-9.09451500	1.93151600
1.96386317	-9.09451500	1.93151600
1.96642317	-18.06696000	1.93151600
1.96898317	-13.58074000	1.97637900
1.97154317	-22.55318000	2.02108800
1.97410317	-22.55318000	2.02108800
1.97666317	-27.02414000	2.02108800
1.97922317	-31.51036000	2.06595000
1.98178317	-31.51036000	2.11081300
1.98434317	-35.99658000	2.11081300
1.98690317	-40.46754000	2.11081300
1.98946317	-44.95376000	2.20038500
1.99202317	-44.95376000	2.20038500
1.99458317	-49.43998000	2.20038500
1.99714317	-53.91095000	2.24509400
1.99970317	-58.39716000	2.28995600
2.00226317	-58.39716000	2.28995600
2.00482317	-62.88339000	2.33466600
2.00738317	-62.88339000	2.37952800
2.00994317	-67.36961000	2.37952800
2.01250317	-71.84057000	2.42423800
2.01506317	-76.32679000	2.46910000
2.01762317	-76.32679000	2.51381000
2.02018317	-80.81301000	2.51381000
2.02274317	-80.81301000	2.55867200
2.02530317	-85.28397000	2.55867200
2.02786317	-89.77020000	2.55867200
2.03042317	-85.28397000	2.60338100
2.03298317	-94.25641000	2.64824400
2.03554317	-94.25641000	2.64824400
2.03810317	-94.25641000	2.69295300
2.04066317	-103.21360000	2.73781500
2.04322317	-98.72737000	2.73781500
2.04578317	-107.69980000	2.73781500
2.04834317	-103.21360000	2.82738700
2.05090317	-112.18600000	2.82738700
2.05346317	-121.14320000	2.87225000
2.05602317	-112.18600000	2.91695900
2.05858317	-121.14320000	2.91695900
2.06114317	-121.14320000	2.91695900
2.06370317	-125.62940000	2.96182100
2.06626317	-121.14320000	2.96182100
2.06882317	-125.62940000	3.00653100
2.07138317	-130.10040000	3.00653100
2.07394317	-130.10040000	3.05139300
2.07650317	-134.58660000	3.09610300
2.07906317	-134.58660000	3.09610300
2.08162317	-139.07280000	3.14096500
2.08418317	-139.07280000	3.18567500
2.08674317	-143.55910000	3.23053700
2.08930317	-143.55910000	3.27524600
2.09186317	-143.55910000	3.27524600
2.09442317	-152.51620000	3.27524600
2.09698317	-152.51620000	3.27524600
2.09954317	-148.03000000	3.27524600
2.10210317	-152.51620000	3.32010900
2.10466317	-157.00250000	3.36481800
2.10722317	-157.00250000	3.36481800
2.10978317	-157.00250000	3.40968000
2.11234317	-161.47340000	3.40968000
2.11490317	-161.47340000	3.45439000
2.11746317	-161.47340000	3.45439000
2.12002317	-165.95960000	3.45439000
2.12258317	-165.95960000	3.45439000
2.12514317	-170.44590000	3.54411500
2.12770317	-170.44590000	3.54411500
2.13026317	-170.44590000	3.54411500
2.13282317	-174.91680000	3.58882400
2.13538317	-170.44590000	3.63368600
2.13794317	-174.91680000	3.63368600
2.14050317	-174.91680000	3.63368600
2.14306317	-174.91680000	3.67839600
2.14562317	-174.91680000	3.72325800
2.14818317	-179.40300000	3.72325800
2.15074317	-179.40300000	3.72325800
2.15330317	-179.40300000	3.72325800
2.15586317	-179.40300000	3.72325800
2.15842317	-179.40300000	3.72325800
2.16098317	-183.88930000	3.76796800
2.16354317	-183.88930000	3.81283000
2.16610317	-183.88930000	3.81283000
2.16866317	-183.88930000	3.81283000
2.17122317	-183.88930000	3.85754000
2.17378317	-183.88930000	3.85754000
2.17634317	-183.88930000	3.90240200
2.17890317	-188.37550000	3.90240200
2.18146317	-188.37550000	3.90240200
2.18402317	-183.88930000	3.90240200
2.18658317	-183.88930000	3.94711100
2.18914317	-183.88930000	3.94711100
2.19170317	-183.88930000	3.94711100
2.19426317	-188.37550000	3.99197400
2.19682317	-188.37550000	3.99197400
2.19938317	-188.37550000	3.99197400
2.20194317	-183.88930000	3.99197400
2.20450317	-188.37550000	3.99197400
2.20706317	-188.37550000	3.99197400
2.20962317	-188.37550000	4.03668300
2.21218317	-188.37550000	4.03668300
2.21474317	-183.88930000	4.03668300
2.21730317	-183.88930000	4.03668300
2.21986317	-183.88930000	4.08154500
2.22242317	-183.88930000	4.08154500
2.22498317	-183.88930000	4.08154500
2.22754317	-188.37550000	4.12625500
2.23010317	-179.40300000	4.12625500
2.23266317	-179.40300000	4.12625500
2.23522317	-179.40300000	4.12625500
2.23778317	-179.40300000	4.17111700
2.24034317	-174.91680000	4.17111700
2.24290317	-174.91680000	4.17111700
2.24546317	-174.91680000	4.17111700
2.24802317	-174.91680000	4.17111700
2.25058317	-174.91680000	4.17111700
2.25314317	-170.44590000	4.17111700
2.25570317	-174.91680000	4.17111700
2.25826317	-170.44590000	4.17111700
2.26082317	-165.95960000	4.17111700
2.26338317	-165.95960000	4.17111700
2.26594317	-165.95960000	4.17111700
2.26850317	-165.95960000	4.17111700
2.27106317	-165.95960000	4.17111700
2.27362317	-157.00250000	4.17111700
2.27618317	-157.00250000	4.12625500
2.27874317	-161.47340000	4.12625500
2.28130317	-157.00250000	4.17111700
2.28386317	-157.00250000	4.17111700
2.28642317	-152.51620000	4.17111700
2.28898317	-157.00250000	4.17111700
2.29154317	-148.03000000	4.12625500
2.29410317	-148.03000000	4.17111700
2.29666317	-148.03000000	4.17111700
2.29922317	-143.55910000	4.17111700
2.30178317	-143.55910000	4.12625500
2.30434317	-139.07280000	4.12625500
2.30690317	-139.07280000	4.12625500
2.30946317	-134.58660000	4.12625500
2.31202317	-130.10040000	4.12625500
2.31458317	-125.62940000	4.12625500
2.31714317	-130.10040000	4.12625500
2.31970317	-125.62940000	4.12625500
2.32226317	-125.62940000	4.12625500
2.32482317	-121.14320000	4.08154500
2.32738317	-121.14320000	4.08154500
2.32994317	-116.65700000	4.08154500
