time	V(out)
1.292515826675401e-02	2.997387e-01
1.293207365569426e-02	2.743851e-01
1.293898904463451e-02	2.485878e-01
1.294590443357475e-02	2.223468e-01
1.295281982251500e-02	1.956621e-01
1.295973521145525e-02	1.685338e-01
1.296665060039550e-02	1.409617e-01
1.297149137265367e-02	1.215421e-01
1.297633214491184e-02	1.020552e-01
1.298117291717001e-02	8.250116e-02
1.298601368942819e-02	6.287994e-02
1.299085446168636e-02	4.319154e-02
1.299569523394453e-02	2.343595e-02
1.300053600620271e-02	3.613185e-03
1.300503100901387e-02	-1.479130e-02
1.300952601182503e-02	-3.314750e-02
1.301402101463619e-02	-5.145541e-02
1.301851601744735e-02	-6.971504e-02
1.302301102025851e-02	-8.792639e-02
1.302750602306967e-02	-1.060894e-01
1.303200102588083e-02	-1.242042e-01
1.303822487592705e-02	-1.491617e-01
1.304444872597328e-02	-1.737983e-01
1.305067257601950e-02	-1.981142e-01
1.305689642606572e-02	-2.221093e-01
1.306312027611195e-02	-2.457835e-01
1.306934412615817e-02	-2.691370e-01
1.307556797620439e-02	-2.921696e-01
1.308006297901555e-02	-3.084937e-01
1.308455798182671e-02	-3.245404e-01
1.308905298463787e-02	-3.403097e-01
1.309354798744903e-02	-3.558015e-01
1.309804299026019e-02	-3.710160e-01
1.310253799307135e-02	-3.859531e-01
1.310703299588251e-02	-4.006127e-01
1.311014492090563e-02	-4.105631e-01
1.311325684592874e-02	-4.203474e-01
1.311636877095185e-02	-4.299655e-01
1.311948069597496e-02	-4.394175e-01
1.312259262099807e-02	-4.487034e-01
1.312570454602118e-02	-4.578232e-01
1.312881647104429e-02	-4.667769e-01
1.313123685717338e-02	-4.736107e-01
1.313365724330247e-02	-4.803500e-01
1.313477264903498e-02	-4.834177e-01
1.313602360852840e-02	-4.868212e-01
1.313694719706704e-02	-4.893198e-01
1.313787078560567e-02	-4.918008e-01
1.313879437414431e-02	-4.942641e-01
1.313971796268294e-02	-4.967099e-01
1.314064155122158e-02	-4.991381e-01
1.314156513976021e-02	-5.015486e-01
1.314248872829884e-02	-5.039416e-01
1.314561723127160e-02	-5.119251e-01
1.314874573424435e-02	-5.197054e-01
1.315187423721710e-02	-5.272823e-01
1.315500274018985e-02	-5.346560e-01
1.315813124316260e-02	-5.418265e-01
1.316125974613535e-02	-5.487936e-01
1.316438824910810e-02	-5.555575e-01
1.317130363804835e-02	-5.697773e-01
1.317821902698860e-02	-5.828661e-01
1.318513441592885e-02	-5.948240e-01
1.319204980486909e-02	-6.056508e-01
1.319896519380934e-02	-6.153466e-01
1.320588058274959e-02	-6.239115e-01
1.321279597168984e-02	-6.313453e-01
1.321694520505398e-02	-6.352098e-01
1.322109443841813e-02	-6.386376e-01
1.322524367178228e-02	-6.416287e-01
1.322939290514643e-02	-6.441832e-01
1.323354213851058e-02	-6.463011e-01
1.323769137187473e-02	-6.479822e-01
1.324184060523887e-02	-6.492268e-01
1.324737291639107e-02	-6.501913e-01
1.325290522754327e-02	-6.503725e-01
1.325843753869547e-02	-6.497704e-01
1.326396984984766e-02	-6.483850e-01
1.326950216099986e-02	-6.462163e-01
1.327503447215206e-02	-6.432643e-01
1.328056678330426e-02	-6.395290e-01
1.328921101947957e-02	-6.320672e-01
1.329785525565488e-02	-6.228250e-01
1.330649949183019e-02	-6.118024e-01
1.331514372800550e-02	-5.989993e-01
1.332378796418080e-02	-5.844159e-01
1.333243220035611e-02	-5.680520e-01
1.334107643653142e-02	-5.499077e-01
1.334799182547167e-02	-5.342170e-01
1.335490721441192e-02	-5.176014e-01
1.336182260335216e-02	-5.000611e-01
1.336873799229241e-02	-4.815958e-01
1.337565338123266e-02	-4.622058e-01
1.338256877017291e-02	-4.418909e-01
1.338948415911315e-02	-4.206511e-01
1.339639954805340e-02	-3.985946e-01
1.340331493699365e-02	-3.758963e-01
1.341023032593389e-02	-3.525563e-01
1.341714571487414e-02	-3.285746e-01
1.342406110381439e-02	-3.039513e-01
1.343097649275464e-02	-2.786861e-01
1.343789188169488e-02	-2.527793e-01
1.344549880952916e-02	-2.236874e-01
1.345310573736343e-02	-1.942548e-01
1.346071266519770e-02	-1.644818e-01
1.346831959303197e-02	-1.343682e-01
1.347592652086624e-02	-1.039141e-01
1.348353344870052e-02	-7.311941e-02
1.349114037653479e-02	-4.198422e-02
1.349494384045192e-02	-2.644070e-02
1.349874730436906e-02	-1.090425e-02
1.350255076828620e-02	4.625127e-03
1.350635423220333e-02	2.014743e-02
1.351015769612047e-02	3.566267e-02
1.351396116003760e-02	5.117084e-02
1.351776462395474e-02	6.667194e-02
1.352537155178901e-02	9.767850e-02
1.353297847962328e-02	1.282898e-01
1.354058540745756e-02	1.585060e-01
1.354819233529183e-02	1.883268e-01
1.355579926312610e-02	2.177525e-01
1.356340619096037e-02	2.467830e-01
1.357101311879464e-02	2.754182e-01
1.357619966049983e-02	2.945181e-01
1.358138620220502e-02	3.132565e-01
1.358657274391020e-02	3.316337e-01
1.359175928561539e-02	3.496495e-01
1.359694582732057e-02	3.673039e-01
1.360213236902576e-02	3.845969e-01
1.360731891073094e-02	4.015287e-01
1.361043083575405e-02	4.114648e-01
1.361354276077716e-02	4.212344e-01
1.361665468580028e-02	4.308376e-01
1.361976661082339e-02	4.402744e-01
1.362287853584650e-02	4.495447e-01
1.362599046086961e-02	4.586485e-01
1.362910238589272e-02	4.675859e-01
1.363394315815089e-02	4.811344e-01
1.363586980586924e-02	4.864083e-01
1.363636974679162e-02	4.877619e-01
1.363686968771399e-02	4.891106e-01
1.363736962863637e-02	4.904545e-01
1.363786956955875e-02	4.917935e-01
1.363836951048112e-02	4.931276e-01
1.363886945140350e-02	4.944568e-01
1.363936939232588e-02	4.957811e-01
1.364016653745055e-02	4.978840e-01
1.364129965418457e-02	5.008519e-01
1.364727947470831e-02	5.161217e-01
1.365325929523204e-02	5.306176e-01
1.365923911575578e-02	5.443396e-01
1.366521893627952e-02	5.572877e-01
1.367119875680326e-02	5.694620e-01
1.367717857732700e-02	5.808623e-01
1.368315839785074e-02	5.914887e-01
1.369076532568501e-02	6.037859e-01
1.369837225351928e-02	6.146517e-01
1.370597918135355e-02	6.240860e-01
1.371358610918783e-02	6.320889e-01
1.372119303702210e-02	6.386604e-01
1.372879996485637e-02	6.438005e-01
1.373640689269064e-02	6.475092e-01
1.374055612605479e-02	6.488866e-01
1.374470535941894e-02	6.498223e-01
1.374885459278309e-02	6.503163e-01
1.375300382614724e-02	6.503686e-01
1.375715305951138e-02	6.499792e-01
1.376130229287553e-02	6.491480e-01
1.376545152623968e-02	6.478752e-01
1.377340422352097e-02	6.441581e-01
1.378135692080225e-02	6.388775e-01
1.378930961808353e-02	6.320334e-01
1.379726231536482e-02	6.236258e-01
1.380521501264610e-02	6.136547e-01
1.381316770992739e-02	6.021200e-01
1.382112040720867e-02	5.890218e-01
1.382734425725489e-02	5.777369e-01
1.383356810730112e-02	5.656186e-01
1.383979195734734e-02	5.526671e-01
1.384601580739356e-02	5.388822e-01
1.385223965743978e-02	5.242641e-01
1.385846350748601e-02	5.088127e-01
1.386468735753223e-02	4.925280e-01
1.387229428536650e-02	4.715366e-01
1.387990121320077e-02	4.495998e-01
1.388750814103504e-02	4.267177e-01
1.389511506886932e-02	4.028903e-01
1.390272199670359e-02	3.781175e-01
1.391032892453786e-02	3.523993e-01
1.391793585237213e-02	3.257358e-01
1.392485124131238e-02	3.008522e-01
1.393176663025263e-02	2.755227e-01
1.393868201919287e-02	2.497473e-01
1.394559740813312e-02	2.235260e-01
1.395251279707337e-02	1.968589e-01
1.395942818601362e-02	1.697458e-01
1.396634357495386e-02	1.421869e-01
1.397118434721204e-02	1.227750e-01
1.397602511947021e-02	1.032947e-01
1.398086589172838e-02	8.374615e-02
1.398570666398656e-02	6.412923e-02
1.399054743624473e-02	4.444396e-02
1.399538820850290e-02	2.469037e-02
1.400022898076107e-02	4.868432e-03
1.400437821412522e-02	-1.211581e-02
1.400852744748937e-02	-2.906309e-02
1.401267668085352e-02	-4.597342e-02
1.401682591421767e-02	-6.284680e-02
1.402097514758182e-02	-7.968322e-02
1.402512438094597e-02	-9.648269e-02
1.402927361431011e-02	-1.132452e-01
1.403584323380335e-02	-1.396876e-01
1.404241285329658e-02	-1.657827e-01
1.404898247278982e-02	-1.915304e-01
1.405555209228305e-02	-2.169307e-01
1.406212171177629e-02	-2.419837e-01
1.406869133126952e-02	-2.666893e-01
1.407526095076276e-02	-2.910476e-01
1.408010172302093e-02	-3.086402e-01
1.408494249527910e-02	-3.259082e-01
1.408978326753728e-02	-3.428518e-01
1.409462403979545e-02	-3.594707e-01
1.409946481205362e-02	-3.757651e-01
1.410430558431180e-02	-3.917350e-01
1.410914635656997e-02	-4.073803e-01
1.411225828159308e-02	-4.172244e-01
1.411537020661619e-02	-4.269000e-01
1.411848213163930e-02	-4.364070e-01
1.412159405666241e-02	-4.457454e-01
1.412470598168553e-02	-4.549153e-01
1.412781790670864e-02	-4.639166e-01
1.413092983173175e-02	-4.727493e-01
1.413335021786083e-02	-4.795008e-01
1.413461411262531e-02	-4.829824e-01
1.413589365494701e-02	-4.864694e-01
1.413713082812943e-02	-4.898115e-01
1.413921953910605e-02	-4.953910e-01
1.414157432715829e-02	-5.015701e-01
1.414392911521052e-02	-5.076367e-01
1.414628390326276e-02	-5.135909e-01
1.414863869131500e-02	-5.194326e-01
1.415099347936724e-02	-5.251619e-01
1.415334826741948e-02	-5.307787e-01
1.415570305547172e-02	-5.362831e-01
1.416123536662392e-02	-5.487810e-01
1.416676767777611e-02	-5.605826e-01
1.417229998892831e-02	-5.716881e-01
1.417783230008051e-02	-5.820975e-01
1.418336461123271e-02	-5.918106e-01
1.418889692238490e-02	-6.008275e-01
1.419442923353710e-02	-6.091483e-01
1.420065308358332e-02	-6.176177e-01
1.420687693362955e-02	-6.251183e-01
1.421310078367577e-02	-6.316504e-01
1.421932463372199e-02	-6.372137e-01
1.422554848376822e-02	-6.418085e-01
1.423177233381444e-02	-6.454345e-01
1.423799618386066e-02	-6.480919e-01
1.424214541722481e-02	-6.493002e-01
1.424629465058896e-02	-6.500668e-01
1.425044388395310e-02	-6.503917e-01
1.425459311731725e-02	-6.502749e-01
1.425874235068140e-02	-6.497164e-01
1.426289158404555e-02	-6.487162e-01
1.426704081740970e-02	-6.472743e-01
1.427499351469098e-02	-6.432330e-01
1.428294621197227e-02	-6.376325e-01
1.429089890925355e-02	-6.304727e-01
1.429885160653484e-02	-6.217537e-01
1.430680430381612e-02	-6.114755e-01
1.431475700109740e-02	-5.996380e-01
1.432270969837869e-02	-5.862413e-01
1.432893354842491e-02	-5.747283e-01
1.433515739847113e-02	-5.623874e-01
1.434138124851736e-02	-5.492186e-01
1.434760509856358e-02	-5.352220e-01
1.435382894860980e-02	-5.203974e-01
1.436005279865602e-02	-5.047451e-01
1.436627664870225e-02	-4.882648e-01
1.437422934598353e-02	-4.660388e-01
1.438218204326482e-02	-4.428019e-01
1.439013474054610e-02	-4.185541e-01
1.439808743782738e-02	-3.932955e-01
1.440604013510867e-02	-3.670259e-01
1.441399283238995e-02	-3.397455e-01
1.442194552967124e-02	-3.114541e-01
1.442851514916447e-02	-2.875201e-01
1.443508476865771e-02	-2.632017e-01
1.444165438815094e-02	-2.384991e-01
1.444822400764418e-02	-2.134121e-01
1.445479362713741e-02	-1.879408e-01
1.446136324663065e-02	-1.620851e-01
1.446793286612388e-02	-1.358452e-01
1.447277363838206e-02	-1.163939e-01
1.447761441064023e-02	-9.688032e-02
1.448245518289840e-02	-7.730431e-02
1.448729595515657e-02	-5.766594e-02
1.449213672741475e-02	-3.796521e-02
1.449697749967292e-02	-1.820210e-02
1.450181827193109e-02	1.623375e-03
1.450700481363628e-02	2.286996e-02
1.451219135534147e-02	4.403631e-02
1.451737789704665e-02	6.512244e-02
1.452256443875184e-02	8.612834e-02
1.452775098045702e-02	1.070540e-01
1.453293752216221e-02	1.278995e-01
1.453812406386739e-02	1.486647e-01
1.454469368336063e-02	1.747743e-01
1.455126330285386e-02	2.004788e-01
1.455783292234710e-02	2.257780e-01
1.456440254184033e-02	2.506721e-01
1.457097216133357e-02	2.751609e-01
1.457754178082680e-02	2.992446e-01
1.458411140032004e-02	3.229231e-01
1.458791486423717e-02	3.363401e-01
1.459171832815431e-02	3.495465e-01
1.459552179207144e-02	3.625424e-01
1.459932525598858e-02	3.753277e-01
1.460312871990572e-02	3.879024e-01
1.460693218382285e-02	4.002665e-01
1.461073564773999e-02	4.124201e-01
1.461799680612725e-02	4.349280e-01
1.462525796451451e-02	4.565307e-01
1.463009873677268e-02	4.704074e-01
1.463445859469786e-02	4.825543e-01
1.463494907062201e-02	4.838993e-01
1.463543954654616e-02	4.852387e-01
1.463593002247031e-02	4.865724e-01
1.463642049839446e-02	4.879005e-01
1.463691097431861e-02	4.892230e-01
1.463740145024276e-02	4.905398e-01
1.463789192616692e-02	4.918510e-01
1.463922268037928e-02	4.953932e-01
1.463998069260984e-02	4.973961e-01
1.464099083131847e-02	5.000470e-01
1.464697721089316e-02	5.153702e-01
1.465296359046785e-02	5.299187e-01
1.465894997004254e-02	5.436925e-01
1.466493634961723e-02	5.566918e-01
1.467092272919193e-02	5.689163e-01
1.467690910876662e-02	5.803663e-01
1.468289548834131e-02	5.910416e-01
1.469050241617558e-02	6.033862e-01
1.469810934400985e-02	6.143000e-01
1.470571627184413e-02	6.237831e-01
1.471332319967840e-02	6.318354e-01
1.472093012751267e-02	6.384569e-01
1.472853705534694e-02	6.436476e-01
1.473614398318121e-02	6.474076e-01
1.474029321654536e-02	6.488130e-01
1.474444244990951e-02	6.497766e-01
1.474859168327366e-02	6.502986e-01
1.475274091663781e-02	6.503788e-01
1.475689015000196e-02	6.500174e-01
1.476103938336610e-02	6.492142e-01
1.476518861673025e-02	6.479694e-01
1.477314131401154e-02	6.443060e-01
1.478109401129282e-02	6.390784e-01
1.478904670857411e-02	6.322866e-01
1.479699940585539e-02	6.239305e-01
1.480495210313667e-02	6.140103e-01
1.481290480041796e-02	6.025258e-01
1.482085749769924e-02	5.894771e-01
1.482708134774547e-02	5.782300e-01
1.483330519779169e-02	5.661487e-01
1.483952904783791e-02	5.532332e-01
1.484575289788413e-02	5.394836e-01
1.485197674793036e-02	5.248997e-01
1.485820059797658e-02	5.094817e-01
1.486442444802280e-02	4.932294e-01
1.487203137585707e-02	4.722763e-01
1.487963830369135e-02	4.503760e-01
1.488724523152562e-02	4.275284e-01
1.489485215935989e-02	4.037336e-01
1.490245908719416e-02	3.789915e-01
1.491006601502843e-02	3.533023e-01
1.491767294286270e-02	3.266657e-01
1.492493410124996e-02	3.005327e-01
1.493219525963722e-02	2.739158e-01
1.493945641802448e-02	2.468148e-01
1.494671757641174e-02	2.192298e-01
1.495397873479900e-02	1.911609e-01
1.496123989318626e-02	1.626080e-01
1.496850105157352e-02	1.335711e-01
1.497299605438468e-02	1.155061e-01
1.497749105719584e-02	9.738529e-02
1.498198606000700e-02	7.920861e-02
1.498648106281817e-02	6.097606e-02
1.499097606562933e-02	4.268765e-02
1.499547106844049e-02	2.434337e-02
1.499996607125165e-02	5.943228e-03
1.500376953516878e-02	-9.621715e-03
1.500757299908592e-02	-2.515903e-02
1.501137646300305e-02	-4.066871e-02
1.501517992692019e-02	-5.615076e-02
1.501898339083733e-02	-7.160519e-02
1.502278685475446e-02	-8.703198e-02
1.502659031867160e-02	-1.024311e-01
1.503350570761185e-02	-1.303611e-01
1.504042109655209e-02	-1.579169e-01
1.504733648549234e-02	-1.850988e-01
1.505425187443259e-02	-2.119066e-01
1.506116726337284e-02	-2.383404e-01
1.506808265231308e-02	-2.644002e-01
1.507499804125333e-02	-2.900859e-01
1.507983881351150e-02	-3.076936e-01
1.508467958576968e-02	-3.249776e-01
1.508952035802785e-02	-3.419378e-01
1.509436113028602e-02	-3.585744e-01
1.509920190254420e-02	-3.748873e-01
1.510404267480237e-02	-3.908764e-01
1.510888344706054e-02	-4.065419e-01
1.511199537208365e-02	-4.163993e-01
1.511510729710676e-02	-4.260884e-01
1.511821922212988e-02	-4.356093e-01
1.512133114715299e-02	-4.449620e-01
1.512444307217610e-02	-4.541464e-01
1.512755499719921e-02	-4.631625e-01
1.513066692222232e-02	-4.720103e-01
1.513308730835141e-02	-4.787712e-01
1.513457786962397e-02	-4.828834e-01
1.513558003297687e-02	-4.856201e-01
1.513757350597378e-02	-4.910039e-01
1.513842691263553e-02	-4.932860e-01
1.513928031929728e-02	-4.955525e-01
1.514013372595902e-02	-4.978034e-01
1.514098713262077e-02	-5.000387e-01
1.514184053928252e-02	-5.022583e-01
1.514269394594427e-02	-5.044624e-01
1.514354735260602e-02	-5.066508e-01
1.514838812486419e-02	-5.188085e-01
1.515564928325145e-02	-5.361583e-01
1.516118159440365e-02	-5.486626e-01
1.516671390555585e-02	-5.604708e-01
1.517224621670804e-02	-5.715829e-01
1.517777852786024e-02	-5.819990e-01
1.518331083901244e-02	-5.917190e-01
1.518884315016464e-02	-6.007430e-01
1.519437546131683e-02	-6.090709e-01
1.520059931136306e-02	-6.175484e-01
1.520682316140928e-02	-6.250573e-01
1.521304701145550e-02	-6.315976e-01
1.521927086150173e-02	-6.371693e-01
1.522549471154795e-02	-6.417724e-01
1.523171856159417e-02	-6.454070e-01
1.523794241164039e-02	-6.480730e-01
1.524209164500454e-02	-6.492870e-01
1.524624087836869e-02	-6.500593e-01
1.525039011173284e-02	-6.503899e-01
1.525453934509699e-02	-6.502788e-01
1.525868857846113e-02	-6.497260e-01
1.526283781182528e-02	-6.487315e-01
1.526698704518943e-02	-6.472954e-01
1.527493974247072e-02	-6.432651e-01
1.528289243975200e-02	-6.376754e-01
1.529084513703328e-02	-6.305263e-01
1.529879783431457e-02	-6.218178e-01
1.530675053159585e-02	-6.115499e-01
1.531470322887714e-02	-5.997227e-01
1.532265592615842e-02	-5.863360e-01
1.532887977620464e-02	-5.748307e-01
1.533510362625087e-02	-5.624973e-01
1.534132747629709e-02	-5.493359e-01
1.534755132634331e-02	-5.353464e-01
1.535377517638953e-02	-5.205288e-01
1.535999902643576e-02	-5.048832e-01
1.536622287648198e-02	-4.884096e-01
1.537382980431625e-02	-4.671957e-01
1.538143673215052e-02	-4.450475e-01
1.538904365998480e-02	-4.219650e-01
1.539665058781907e-02	-3.979482e-01
1.540425751565334e-02	-3.729971e-01
1.541186444348761e-02	-3.471117e-01
1.541947137132188e-02	-3.202920e-01
1.542638676026213e-02	-2.952777e-01
1.543330214920238e-02	-2.698285e-01
1.544021753814263e-02	-2.439444e-01
1.544713292708287e-02	-2.176256e-01
1.545404831602312e-02	-1.908718e-01
1.546096370496337e-02	-1.636832e-01
1.546787909390361e-02	-1.360597e-01
1.547271986616179e-02	-1.166098e-01
1.547756063841996e-02	-9.709724e-02
1.548240141067813e-02	-7.752213e-02
1.548724218293631e-02	-5.788446e-02
1.549208295519448e-02	-3.818421e-02
1.549692372745265e-02	-1.842139e-02
1.550176449971083e-02	1.403995e-03
1.550695104141601e-02	2.265071e-02
1.551213758312120e-02	4.381743e-02
1.551732412482638e-02	6.490416e-02
1.552251066653157e-02	8.591089e-02
1.552769720823675e-02	1.068376e-01
1.553288374994194e-02	1.276844e-01
1.553807029164712e-02	1.484511e-01
1.554463991114036e-02	1.745630e-01
1.555120953063359e-02	2.002701e-01
1.555777915012683e-02	2.255723e-01
1.556434876962006e-02	2.504696e-01
1.557091838911330e-02	2.749622e-01
1.557748800860653e-02	2.990498e-01
1.558405762809977e-02	3.227327e-01
1.558786109201690e-02	3.361523e-01
1.559166455593404e-02	3.493616e-01
1.559546801985118e-02	3.623603e-01
1.559927148376831e-02	3.751486e-01
1.560307494768545e-02	3.877263e-01
1.560687841160258e-02	4.000937e-01
1.561068187551972e-02	4.122505e-01
1.561794303390698e-02	4.347649e-01
1.562520419229424e-02	4.563746e-01
1.563004496455241e-02	4.702560e-01
1.563422873780340e-02	4.819254e-01
1.563486717638973e-02	4.836764e-01
1.563550561497606e-02	4.854187e-01
1.563614405356240e-02	4.871524e-01
1.563678249214873e-02	4.888775e-01
1.563742093073506e-02	4.905939e-01
1.563805936932139e-02	4.923016e-01
1.563869780790772e-02	4.940007e-01
1.563951313344250e-02	4.961639e-01
1.564023003916256e-02	4.980543e-01
1.564629529390190e-02	5.136680e-01
1.565236054864124e-02	5.284882e-01
1.565842580338058e-02	5.425149e-01
1.566449105811992e-02	5.557479e-01
1.567055631285926e-02	5.681873e-01
1.567662156759861e-02	5.798332e-01
1.568268682233795e-02	5.906855e-01
1.569029375017222e-02	6.030678e-01
1.569790067800649e-02	6.140198e-01
1.570550760584076e-02	6.235415e-01
1.571311453367503e-02	6.316330e-01
1.572072146150931e-02	6.382941e-01
1.572832838934358e-02	6.435250e-01
1.573593531717785e-02	6.473256e-01
1.573973878109499e-02	6.486511e-01
1.574354224501212e-02	6.496054e-01
1.574734570892926e-02	6.501886e-01
1.575114917284639e-02	6.504006e-01
1.575495263676353e-02	6.502414e-01
1.575875610068066e-02	6.497111e-01
1.576255956459780e-02	6.488096e-01
1.576982072298506e-02	6.460281e-01
1.577708188137232e-02	6.419315e-01
1.578434303975958e-02	6.365199e-01
1.579160419814684e-02	6.297933e-01
1.579886535653410e-02	6.217516e-01
1.580612651492136e-02	6.123949e-01
1.581338767330862e-02	6.017231e-01
1.582030306224887e-02	5.903648e-01
1.582721845118911e-02	5.779566e-01
1.583413384012936e-02	5.644984e-01
1.584104922906961e-02	5.499902e-01
1.584796461800985e-02	5.344320e-01
1.585488000695010e-02	5.178238e-01
1.586179539589035e-02	5.001656e-01
1.586871078483060e-02	4.815362e-01
1.587562617377085e-02	4.620941e-01
1.588254156271109e-02	4.418393e-01
1.588945695165134e-02	4.207719e-01
1.589637234059159e-02	3.988917e-01
1.590328772953183e-02	3.761988e-01
1.591020311847208e-02	3.526933e-01
1.591815581575336e-02	3.247734e-01
1.592610851303465e-02	2.962256e-01
1.593406121031593e-02	2.670499e-01
1.594201390759722e-02	2.372462e-01
1.594996660487850e-02	2.068146e-01
1.595791930215979e-02	1.757550e-01
1.596587199944107e-02	1.440676e-01
1.597071277169924e-02	1.246677e-01
1.597555354395742e-02	1.051977e-01
1.598039431621559e-02	8.565761e-02
1.598523508847376e-02	6.604743e-02
1.599007586073194e-02	4.636713e-02
1.599491663299011e-02	2.661674e-02
1.599975740524828e-02	6.796234e-03
1.600356086916542e-02	-8.768756e-03
1.600736433308255e-02	-2.430660e-02
1.601116779699969e-02	-3.981730e-02
1.601497126091683e-02	-5.530086e-02
1.601877472483396e-02	-7.075727e-02
1.602257818875110e-02	-8.618653e-02
1.602638165266823e-02	-1.015887e-01
1.603329704160848e-02	-1.295252e-01
1.604021243054873e-02	-1.570893e-01
1.604712781948898e-02	-1.842809e-01
1.605404320842922e-02	-2.110999e-01
1.606095859736947e-02	-2.375465e-01
1.606787398630972e-02	-2.636206e-01
1.607478937524997e-02	-2.893221e-01
1.607963014750814e-02	-3.069418e-01
1.608447091976631e-02	-3.242384e-01
1.608931169202448e-02	-3.412119e-01
1.609415246428266e-02	-3.578624e-01
1.609899323654083e-02	-3.741898e-01
1.610383400879900e-02	-3.901942e-01
1.610867478105718e-02	-4.058756e-01
1.612803787008987e-02	-4.645543e-01
1.613287864234804e-02	-4.781899e-01
1.613466679357826e-02	-4.831251e-01
1.613566128489784e-02	-4.858405e-01
1.613667995362932e-02	-4.885983e-01
1.613746010589690e-02	-4.906998e-01
1.613824025816447e-02	-4.927882e-01
1.613902041043205e-02	-4.948637e-01
1.613980056269963e-02	-4.969262e-01
1.614058071496721e-02	-4.989756e-01
1.614136086723479e-02	-5.010121e-01
1.614214101950237e-02	-5.030355e-01
1.614630096180240e-02	-5.136198e-01
1.615114173406058e-02	-5.255168e-01
1.615840289244784e-02	-5.424476e-01
1.616428097304705e-02	-5.553654e-01
1.617015905364626e-02	-5.674876e-01
1.617603713424547e-02	-5.788142e-01
1.618191521484468e-02	-5.893452e-01
1.618779329544389e-02	-5.990807e-01
1.619367137604310e-02	-6.080205e-01
1.619954945664231e-02	-6.161648e-01
1.620542753724152e-02	-6.234513e-01
1.621130561784073e-02	-6.298691e-01
1.621718369843994e-02	-6.354181e-01
1.622306177903915e-02	-6.400985e-01
1.622893985963836e-02	-6.439102e-01
1.623481794023757e-02	-6.468532e-01
1.624069602083678e-02	-6.489275e-01
1.624553679309495e-02	-6.499580e-01
1.625037756535313e-02	-6.503879e-01
1.625521833761130e-02	-6.502172e-01
1.626005910986947e-02	-6.494460e-01
1.626489988212764e-02	-6.480742e-01
1.626974065438582e-02	-6.461018e-01
1.627458142664399e-02	-6.435289e-01
1.628253412392527e-02	-6.379554e-01
1.629048682120656e-02	-6.308452e-01
1.629843951848784e-02	-6.221981e-01
1.630639221576913e-02	-6.120143e-01
1.631434491305041e-02	-6.002936e-01
1.632229761033170e-02	-5.870361e-01
1.633025030761298e-02	-5.722418e-01
1.633647415765921e-02	-5.596625e-01
1.634269800770543e-02	-5.462822e-01
1.634892185775165e-02	-5.321010e-01
1.635514570779787e-02	-5.171188e-01
1.636136955784409e-02	-5.013355e-01
1.636759340789031e-02	-4.847513e-01
1.637381725793654e-02	-4.673661e-01
1.638211572466483e-02	-4.429732e-01
1.639041419139313e-02	-4.175573e-01
1.639871265812143e-02	-3.911182e-01
1.640701112484973e-02	-3.636561e-01
1.641530959157802e-02	-3.351708e-01
1.642360805830632e-02	-3.056625e-01
1.643190652503462e-02	-2.751310e-01
1.643916768342188e-02	-2.478189e-01
1.644642884180914e-02	-2.201373e-01
1.645369000019639e-02	-1.920863e-01
1.646095115858365e-02	-1.636659e-01
1.646821231697091e-02	-1.348760e-01
1.647547347535817e-02	-1.057167e-01
1.648273463374543e-02	-7.618789e-02
1.648584655876854e-02	-6.353236e-02
1.648895848379166e-02	-5.086465e-02
1.649207040881477e-02	-3.818478e-02
1.649518233383788e-02	-2.549275e-02
1.649829425886099e-02	-1.278854e-02
1.650140618388410e-02	-7.217203e-05
1.650451810890721e-02	1.265637e-02
1.651177926729447e-02	4.230074e-02
1.651973196457576e-02	7.486282e-02
1.652768466185704e-02	1.070400e-01
1.653563735913833e-02	1.388324e-01
1.654359005641961e-02	1.702399e-01
1.655154275370089e-02	2.012626e-01
1.655949545098218e-02	2.319004e-01
1.656744814826346e-02	2.621534e-01
1.657298045941566e-02	2.827406e-01
1.657851277056786e-02	3.029266e-01
1.658404508172006e-02	3.227115e-01
1.658957739287225e-02	3.420953e-01
1.659510970402445e-02	3.610779e-01
1.660064201517665e-02	3.796594e-01
1.660617432632885e-02	3.978397e-01
1.660928625135196e-02	4.078328e-01
1.661239817637507e-02	4.176607e-01
1.661551010139818e-02	4.273236e-01
1.661862202642129e-02	4.368213e-01
1.662173395144440e-02	4.461539e-01
1.662484587646752e-02	4.553213e-01
1.662795780149063e-02	4.643237e-01
1.663279857374880e-02	4.779709e-01
1.663520285088439e-02	4.845954e-01
1.663570048533039e-02	4.859493e-01
1.663619811977640e-02	4.872983e-01
1.663669575422240e-02	4.886425e-01
1.663719338866840e-02	4.899817e-01
1.663769102311440e-02	4.913161e-01
1.663818865756040e-02	4.926456e-01
1.663868629200640e-02	4.939702e-01
1.663947949825671e-02	4.960745e-01
1.664042752975483e-02	4.985722e-01
1.664629470223144e-02	5.136618e-01
1.665216187470805e-02	5.280103e-01
1.665802904718466e-02	5.416176e-01
1.666389621966127e-02	5.544837e-01
1.666976339213788e-02	5.666087e-01
1.667563056461449e-02	5.779926e-01
1.668149773709110e-02	5.886353e-01
1.668910466492537e-02	6.012317e-01
1.669671159275965e-02	6.124007e-01
1.670431852059392e-02	6.221424e-01
1.671192544842819e-02	6.304568e-01
1.671953237626246e-02	6.373438e-01
1.672713930409674e-02	6.428034e-01
