TIME	Vs	Vc
5.43E-04	-13.6000004	6.5999999
5.44E-04	-13.6000004	6.5999999
5.45E-04	-13.6000004	6.5999999
5.46E-04	-13.6000004	6.4000001
5.47E-04	-13.6000004	6.5999999
5.48E-04	-13.6000004	6.4000001
5.49E-04	-13.6000004	6.4000001
5.50E-04	-13.6000004	6.4000001
5.51E-04	-13.6000004	6.20000029
5.52E-04	-13.4000006	6.20000029
5.53E-04	-13.6000004	6.20000029
5.54E-04	-13.6000004	6.20000029
5.55E-04	-13.6000004	6.20000029
5.56E-04	-13.4000006	6
5.57E-04	-13.6000004	6
5.58E-04	-13.6000004	6
5.59E-04	-13.6000004	6
5.60E-04	-13.6000004	6
5.61E-04	-13.4000006	6
5.62E-04	-13.6000004	5.80000019
5.63E-04	-13.6000004	5.80000019
5.64E-04	-13.6000004	5.80000019
5.65E-04	-13.6000004	5.80000019
5.66E-04	-13.6000004	5.5999999
5.67E-04	-13.6000004	5.5999999
5.68E-04	-13.6000004	5.5999999
5.69E-04	-13.4000006	5.5999999
5.70E-04	-13.6000004	5.4000001
5.71E-04	-13.6000004	5.4000001
5.72E-04	-13.6000004	5.4000001
5.73E-04	-13.6000004	5.4000001
5.74E-04	-13.6000004	5.4000001
5.75E-04	-13.6000004	5.20000029
5.76E-04	-13.6000004	5.20000029
5.77E-04	-13.6000004	5.20000029
5.78E-04	-13.6000004	5.20000029
5.79E-04	-13.6000004	5.20000029
5.80E-04	-13.6000004	5
5.81E-04	-13.6000004	5
5.82E-04	-13.6000004	5
5.83E-04	-13.6000004	5
5.84E-04	-13.6000004	5
5.85E-04	-13.6000004	5
5.86E-04	-13.6000004	4.80000019
5.87E-04	-13.6000004	4.80000019
5.88E-04	-13.6000004	4.80000019
5.89E-04	-13.6000004	4.80000019
5.90E-04	-13.6000004	4.80000019
5.91E-04	-13.6000004	4.80000019
5.92E-04	-13.6000004	4.80000019
5.93E-04	-13.6000004	4.5999999
5.94E-04	-13.6000004	4.5999999
5.95E-04	-13.6000004	4.5999999
5.96E-04	-13.6000004	4.5999999
5.97E-04	-13.6000004	4.4000001
5.98E-04	-13.6000004	4.4000001
5.99E-04	-13.6000004	4.4000001
6.00E-04	-13.6000004	4.5999999
6.01E-04	-13.6000004	4.20000029
6.02E-04	-13.6000004	4.20000029
6.03E-04	-13.6000004	4.20000029
6.04E-04	-13.6000004	4.20000029
6.05E-04	-13.6000004	4
6.06E-04	-13.6000004	4
6.07E-04	-13.6000004	4
6.08E-04	-13.6000004	4
6.09E-04	-13.6000004	4
6.10E-04	-13.6000004	4
6.11E-04	-13.6000004	4
6.12E-04	-13.6000004	3.79999995
6.13E-04	-13.6000004	3.79999995
6.14E-04	-13.6000004	3.79999995
6.15E-04	-13.6000004	3.79999995
6.16E-04	-13.6000004	3.60000014
6.17E-04	-13.6000004	3.60000014
6.18E-04	-13.6000004	3.60000014
6.19E-04	-13.6000004	3.60000014
6.20E-04	-13.6000004	3.60000014
6.21E-04	-13.6000004	3.4000001
6.22E-04	-13.6000004	3.60000014
6.23E-04	-13.6000004	3.4000001
6.24E-04	-13.6000004	3.4000001
6.25E-04	-13.6000004	3.4000001
6.26E-04	-13.6000004	3.4000001
6.27E-04	-13.6000004	3.4000001
6.28E-04	-13.6000004	3.4000001
6.29E-04	-13.6000004	3.20000005
6.30E-04	-13.6000004	3.20000005
6.31E-04	-13.6000004	3.20000005
6.32E-04	-13.6000004	3.20000005
6.33E-04	-13.6000004	3
6.34E-04	-13.6000004	3
6.35E-04	-13.6000004	3
6.36E-04	-13.6000004	3
6.37E-04	-13.6000004	3
6.38E-04	-13.6000004	3
6.39E-04	-13.4000006	3
6.40E-04	-13.6000004	2.79999995
6.41E-04	-13.6000004	3
6.42E-04	-13.6000004	3
6.43E-04	-13.6000004	2.79999995
6.44E-04	-13.6000004	2.6000001
6.45E-04	-13.6000004	2.79999995
6.46E-04	-13.6000004	2.6000001
6.47E-04	-13.6000004	2.6000001
6.48E-04	-13.6000004	2.6000001
6.49E-04	-13.6000004	2.6000001
6.50E-04	-13.6000004	2.6000001
6.51E-04	-13.6000004	2.6000001
6.52E-04	-13.6000004	2.4000001
6.53E-04	-13.6000004	2.6000001
6.54E-04	-13.6000004	2.4000001
6.55E-04	-13.6000004	2.4000001
6.56E-04	-13.6000004	2.4000001
6.57E-04	-13.6000004	2.4000001
6.58E-04	-13.6000004	2.4000001
6.59E-04	-13.6000004	2.2
6.60E-04	-13.6000004	2.2
6.61E-04	-13.6000004	2.2
6.62E-04	-13.6000004	2.2
6.63E-04	-13.6000004	2.2
6.64E-04	-13.6000004	2
6.65E-04	-13.6000004	2
6.66E-04	-13.6000004	2
6.67E-04	-13.6000004	2
6.68E-04	-13.6000004	2
6.69E-04	-13.6000004	2
6.70E-04	-13.6000004	1.8000001
6.71E-04	-13.6000004	1.8000001
6.72E-04	-13.6000004	1.8000001
6.73E-04	-13.6000004	1.8000001
6.74E-04	-13.6000004	1.6
6.75E-04	-13.6000004	1.8000001
6.76E-04	-13.6000004	1.6
6.77E-04	-13.6000004	1.6
6.78E-04	-13.6000004	1.6
6.79E-04	-13.6000004	1.6
6.80E-04	-13.6000004	1.6
6.81E-04	-13.6000004	1.6
6.82E-04	-13.6000004	1.4
6.83E-04	-13.6000004	1.4
6.84E-04	-13.6000004	1.4
6.85E-04	-13.6000004	1.4
6.86E-04	-13.6000004	1.4
6.87E-04	-13.6000004	1.2
6.88E-04	-13.6000004	1.4
6.89E-04	-13.6000004	1.2
6.90E-04	-13.6000004	1.4
6.91E-04	-13.6000004	1.2
6.92E-04	-13.6000004	1.2
6.93E-04	-13.6000004	1.2
6.94E-04	-13.6000004	1.2
6.95E-04	-13.6000004	1.2
6.96E-04	-13.6000004	1
6.97E-04	-13.6000004	1.2
6.98E-04	-13.6000004	1
6.99E-04	-13.6000004	1
7.00E-04	-13.6000004	1
7.01E-04	-13.6000004	8.00E-01
7.02E-04	-13.6000004	8.00E-01
7.03E-04	-13.6000004	8.00E-01
7.04E-04	-13.6000004	8.00E-01
7.05E-04	-13.6000004	8.00E-01
7.06E-04	-13.6000004	8.00E-01
7.07E-04	-13.6000004	6.00E-01
7.08E-04	-13.6000004	6.00E-01
7.09E-04	-13.6000004	6.00E-01
7.10E-04	-13.6000004	6.00E-01
7.11E-04	-13.6000004	6.00E-01
7.12E-04	-13.6000004	6.00E-01
7.13E-04	-13.6000004	6.00E-01
7.14E-04	-13.6000004	6.00E-01
7.15E-04	-13.6000004	6.00E-01
7.16E-04	-13.6000004	4.00E-01
7.17E-04	-13.6000004	4.00E-01
7.18E-04	-13.6000004	4.00E-01
7.19E-04	-13.6000004	4.00E-01
7.20E-04	-13.6000004	4.00E-01
7.21E-04	-13.6000004	2.00E-01
7.22E-04	-13.6000004	2.00E-01
7.23E-04	-13.6000004	2.00E-01
7.24E-04	-13.6000004	2.00E-01
7.25E-04	-13.6000004	2.00E-01
7.26E-04	-13.6000004	2.00E-01
7.27E-04	-13.6000004	2.00E-01
7.28E-04	-13.6000004	2.00E-01
7.29E-04	-13.6000004	2.00E-01
7.30E-04	-13.6000004	0
7.31E-04	-13.6000004	0
7.32E-04	-13.6000004	0
7.33E-04	-13.6000004	0
7.34E-04	-13.6000004	0
7.35E-04	-13.6000004	0
7.36E-04	-13.6000004	-2.00E-01
7.37E-04	-13.6000004	-2.00E-01
7.38E-04	-13.6000004	0
7.39E-04	-13.6000004	-2.00E-01
7.40E-04	-13.6000004	-2.00E-01
7.41E-04	-13.6000004	-4.00E-01
7.42E-04	-13.6000004	-4.00E-01
7.43E-04	-13.6000004	-4.00E-01
7.44E-04	-13.6000004	-4.00E-01
7.45E-04	-13.6000004	-4.00E-01
7.46E-04	-13.6000004	-4.00E-01
7.47E-04	-13.6000004	-4.00E-01
7.48E-04	-13.6000004	-6.00E-01
7.49E-04	-13.6000004	-4.00E-01
7.50E-04	-13.6000004	-4.00E-01
7.51E-04	-13.6000004	-6.00E-01
7.52E-04	-13.6000004	-4.00E-01
7.53E-04	-13.6000004	-6.00E-01
7.54E-04	-13.6000004	-6.00E-01
7.55E-04	-13.6000004	-6.00E-01
7.56E-04	-13.6000004	-6.00E-01
7.57E-04	-13.6000004	-6.00E-01
7.58E-04	-13.6000004	-8.00E-01
7.59E-04	-13.6000004	-8.00E-01
7.60E-04	-13.6000004	-8.00E-01
7.61E-04	-13.6000004	-8.00E-01
7.62E-04	-13.6000004	-8.00E-01
7.63E-04	-13.6000004	-8.00E-01
7.64E-04	-13.6000004	-1
7.65E-04	-13.6000004	-8.00E-01
7.66E-04	-13.6000004	-8.00E-01
7.67E-04	-13.6000004	-1
7.68E-04	-13.6000004	-8.00E-01
7.69E-04	-13.6000004	-1
7.70E-04	-13.6000004	-1
7.71E-04	-13.6000004	-1
7.72E-04	-13.6000004	-1.2
7.73E-04	-13.6000004	-1.2
7.74E-04	-13.6000004	-1.2
7.75E-04	-13.6000004	-1.2
7.76E-04	-13.6000004	-1.4
7.77E-04	-13.6000004	-1.2
7.78E-04	-13.6000004	-1.2
7.79E-04	-13.6000004	-1.4
7.80E-04	-13.6000004	-1.4
7.81E-04	-13.6000004	-1.4
7.82E-04	-13.6000004	-1.4
7.83E-04	-13.6000004	-1.4
7.84E-04	-13.6000004	-1.4
7.85E-04	-13.6000004	-1.4
7.86E-04	-13.6000004	-1.4
7.87E-04	-13.6000004	-1.6
7.88E-04	-13.6000004	-1.4
7.89E-04	-13.6000004	-1.6
7.90E-04	-13.6000004	-1.6
7.91E-04	-13.6000004	-1.6
7.92E-04	-13.6000004	-1.6
7.93E-04	-13.6000004	-1.6
7.94E-04	-13.6000004	-1.6
7.95E-04	-13.6000004	-1.8000001
7.96E-04	-13.6000004	-1.8000001
7.97E-04	-13.6000004	-1.8000001
7.98E-04	-13.6000004	-1.8000001
7.99E-04	-13.6000004	-1.8000001
8.00E-04	-13.6000004	-1.8000001
8.01E-04	-13.6000004	-1.8000001
8.02E-04	-13.6000004	-1.8000001
8.03E-04	-13.6000004	-1.8000001
8.04E-04	-13.6000004	-2
8.05E-04	-13.6000004	-1.8000001
8.06E-04	-13.6000004	-1.8000001
8.07E-04	-13.6000004	-2
8.08E-04	-13.6000004	-2
8.09E-04	-13.6000004	-2
8.10E-04	-13.6000004	-2
8.11E-04	-13.6000004	-2
8.12E-04	-13.6000004	-2
8.13E-04	-13.6000004	-2
8.14E-04	-13.6000004	-2.2
8.15E-04	-13.6000004	-2.2
8.16E-04	-13.6000004	-2.2
8.17E-04	-13.6000004	-2.2
8.18E-04	-13.6000004	-2.2
8.19E-04	-13.6000004	-2.2
8.20E-04	-13.6000004	-2.2
8.21E-04	-13.6000004	-2.4000001
8.22E-04	-13.6000004	-2.4000001
8.23E-04	-13.6000004	-2.4000001
8.24E-04	-13.6000004	-2.4000001
8.25E-04	-13.6000004	-2.4000001
8.26E-04	-13.6000004	-2.4000001
8.27E-04	-13.6000004	-2.4000001
8.28E-04	-13.6000004	-2.4000001
8.29E-04	-13.6000004	-2.4000001
8.30E-04	-13.6000004	-2.6000001
8.31E-04	-13.6000004	-2.6000001
8.32E-04	-13.6000004	-2.6000001
8.33E-04	-13.6000004	-2.6000001
8.34E-04	-13.6000004	-2.6000001
8.35E-04	-13.6000004	-2.6000001
8.36E-04	-13.6000004	-2.79999995
8.37E-04	-13.6000004	-2.6000001
8.38E-04	-13.6000004	-2.6000001
8.39E-04	-13.6000004	-2.79999995
8.40E-04	-13.6000004	-2.79999995
8.41E-04	-13.6000004	-2.79999995
8.42E-04	-13.6000004	-2.79999995
8.43E-04	-13.6000004	-2.79999995
8.44E-04	-13.6000004	-2.79999995
8.45E-04	-13.6000004	-2.79999995
8.46E-04	-13.6000004	-2.79999995
8.47E-04	-13.6000004	-2.79999995
8.48E-04	-13.6000004	-3
8.49E-04	-13.6000004	-3
8.50E-04	-13.6000004	-3
8.51E-04	-13.6000004	-3
8.52E-04	-13.6000004	-3
8.53E-04	-13.6000004	-3
8.54E-04	-13.6000004	-3
8.55E-04	-13.6000004	-3
8.56E-04	-13.6000004	-3
8.57E-04	-13.6000004	-3.20000005
8.58E-04	-13.6000004	-3.20000005
8.59E-04	-13.6000004	-3.20000005
8.60E-04	-13.6000004	-3.20000005
8.61E-04	-13.6000004	-3.20000005
8.62E-04	-13.6000004	-3.20000005
8.63E-04	-13.6000004	-3.4000001
8.64E-04	-13.6000004	-3.20000005
8.65E-04	-13.8000002	-3.4000001
8.66E-04	-13.6000004	-3.4000001
8.67E-04	-13.6000004	-3.4000001
8.68E-04	-13.6000004	-3.4000001
8.69E-04	-13.6000004	-3.4000001
8.70E-04	-13.6000004	-3.4000001
8.71E-04	-13.6000004	-3.4000001
8.72E-04	-13.6000004	-3.4000001
8.73E-04	-13.6000004	-3.60000014
8.74E-04	-13.6000004	-3.4000001
8.75E-04	-13.6000004	-3.60000014
8.76E-04	-13.6000004	-3.60000014
8.77E-04	-13.6000004	-3.60000014
8.78E-04	-13.6000004	-3.60000014
8.79E-04	-13.6000004	-3.60000014
8.80E-04	-13.6000004	-3.60000014
8.81E-04	-13.6000004	-3.79999995
8.82E-04	-13.6000004	-3.79999995
8.83E-04	-13.6000004	-3.79999995
8.84E-04	-13.6000004	-3.79999995
8.85E-04	-13.6000004	-3.79999995
8.86E-04	-13.6000004	-3.79999995
8.87E-04	-13.6000004	-3.79999995
8.88E-04	-13.6000004	-3.79999995
8.89E-04	-13.6000004	-3.79999995
8.90E-04	-13.6000004	-3.79999995
8.91E-04	-13.6000004	-3.79999995
8.92E-04	-13.6000004	-3.79999995
8.93E-04	-13.6000004	-3.79999995
8.94E-04	-13.6000004	-3.79999995
8.95E-04	-13.6000004	-4
8.96E-04	-13.6000004	-4
8.97E-04	-13.6000004	-3.79999995
8.98E-04	-13.6000004	-3.79999995
8.99E-04	-13.6000004	-4
9.00E-04	-13.6000004	-4
9.01E-04	-13.6000004	-4
9.02E-04	-13.6000004	-4
9.03E-04	-13.6000004	-4
9.04E-04	-13.6000004	-4.20000029
9.05E-04	-13.6000004	-4.20000029
9.06E-04	-13.4000006	-4.20000029
9.07E-04	-13.6000004	-4.20000029
9.08E-04	-13.6000004	-4.20000029
9.09E-04	-13.6000004	-4.20000029
9.10E-04	-13.6000004	-4.20000029
9.11E-04	-13.6000004	-4.20000029
9.12E-04	-13.6000004	-4.20000029
9.13E-04	-13.6000004	-4.20000029
9.14E-04	-13.6000004	-4.4000001
9.15E-04	-13.6000004	-4.4000001
9.16E-04	-13.6000004	-4.4000001
9.17E-04	-13.6000004	-4.4000001
9.18E-04	-13.6000004	-4.4000001
9.19E-04	-13.6000004	-4.4000001
9.20E-04	-13.6000004	-4.4000001
9.21E-04	-13.6000004	-4.4000001
9.22E-04	-13.6000004	-4.4000001
9.23E-04	-13.6000004	-4.4000001
9.24E-04	-13.6000004	-4.5999999
9.25E-04	-13.6000004	-4.4000001
9.26E-04	-13.6000004	-4.4000001
9.27E-04	-13.6000004	-4.4000001
9.28E-04	-13.6000004	-4.5999999
9.29E-04	-13.6000004	-4.5999999
9.30E-04	-13.6000004	-4.5999999
9.31E-04	-13.6000004	-4.5999999
9.32E-04	-13.6000004	-4.80000019
9.33E-04	-13.6000004	-4.5999999
9.34E-04	-13.6000004	-4.5999999
9.35E-04	-13.6000004	-4.5999999
9.36E-04	-13.6000004	-4.5999999
9.37E-04	-13.6000004	-4.5999999
9.38E-04	-13.6000004	-4.80000019
9.39E-04	-13.6000004	-4.80000019
9.40E-04	-13.6000004	-4.80000019
9.41E-04	-13.6000004	-4.80000019
9.42E-04	-13.6000004	-4.80000019
9.43E-04	-13.6000004	-4.80000019
9.44E-04	-13.6000004	-4.80000019
9.45E-04	-13.6000004	-4.80000019
9.46E-04	-13.6000004	-4.80000019
9.47E-04	-13.6000004	-4.80000019
9.48E-04	-13.6000004	-4.80000019
9.49E-04	-13.6000004	-4.80000019
9.50E-04	-13.6000004	-4.80000019
9.51E-04	-13.6000004	-5
9.52E-04	-13.6000004	-5
9.53E-04	-13.6000004	-5
9.54E-04	-13.6000004	-5
9.55E-04	-13.6000004	-5
9.56E-04	-13.6000004	-5
9.57E-04	-13.6000004	-5
9.58E-04	-13.6000004	-5
9.59E-04	-13.6000004	-5
9.60E-04	-13.6000004	-5
9.61E-04	-13.6000004	-5.20000029
9.62E-04	-13.6000004	-5.20000029
9.63E-04	-13.6000004	-5.20000029
9.64E-04	-13.6000004	-5.20000029
9.65E-04	-13.6000004	-5.20000029
9.66E-04	-13.6000004	-5.20000029
9.67E-04	-13.6000004	-5.20000029
9.68E-04	-13.6000004	-5.4000001
9.69E-04	-13.6000004	-5.4000001
9.70E-04	-13.6000004	-5.4000001
9.71E-04	-13.6000004	-5.4000001
9.72E-04	-13.6000004	-5.4000001
9.73E-04	-13.6000004	-5.4000001
9.74E-04	-13.6000004	-5.4000001
9.75E-04	-13.6000004	-5.4000001
9.76E-04	-13.6000004	-5.4000001
9.77E-04	-13.6000004	-5.4000001
9.78E-04	-13.6000004	-5.4000001
9.79E-04	-13.6000004	-5.4000001
9.80E-04	-13.6000004	-5.4000001
9.81E-04	-13.6000004	-5.4000001
9.82E-04	-13.6000004	-5.4000001
9.83E-04	-13.6000004	-5.4000001
9.84E-04	-13.6000004	-5.4000001
9.85E-04	-13.6000004	-5.4000001
9.86E-04	-13.6000004	-5.5999999
9.87E-04	-13.6000004	-5.5999999
9.88E-04	-13.6000004	-5.5999999
9.89E-04	-13.6000004	-5.5999999
9.90E-04	-13.6000004	-5.5999999
9.91E-04	-13.6000004	-5.5999999
9.92E-04	-13.8000002	-5.5999999
9.93E-04	-13.6000004	-5.5999999
9.94E-04	-13.6000004	-5.5999999
9.95E-04	-13.6000004	-5.5999999
9.96E-04	-13.6000004	-5.5999999
9.97E-04	-13.6000004	-5.80000019
9.98E-04	-13.6000004	-5.80000019
9.99E-04	-13.6000004	-5.5999999
1.00E-03	-13.6000004	-5.80000019
1.00E-03	-13.8000002	-5.80000019
1.00E-03	-13.6000004	-5.80000019
1.00E-03	-13.6000004	-5.80000019
1.00E-03	-13.6000004	-5.80000019
1.01E-03	-13.6000004	-5.80000019
1.01E-03	-13.6000004	-5.80000019
1.01E-03	-13.6000004	-5.80000019
1.01E-03	-13.8000002	-5.80000019
1.01E-03	-13.6000004	-6
1.01E-03	-13.6000004	-5.80000019
1.01E-03	-13.6000004	-6
1.01E-03	-13.6000004	-6
1.01E-03	-13.6000004	-5.80000019
1.01E-03	-13.6000004	-6
1.02E-03	-13.6000004	-6
1.02E-03	-13.6000004	-5.80000019
1.02E-03	-13.6000004	-6
1.02E-03	-13.6000004	-6
1.02E-03	-13.6000004	-6
1.02E-03	-13.6000004	-6
1.02E-03	-13.8000002	-6
1.02E-03	-13.6000004	-6
1.02E-03	-13.6000004	-6
1.02E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6
1.03E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6.4000001
1.03E-03	-13.6000004	-6.20000029
1.03E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.20000029
1.04E-03	-13.6000004	-6.20000029
1.04E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.4000001
1.04E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.5999999
1.05E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.5999999
1.05E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.4000001
1.05E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.80000019
1.06E-03	-13.6000004	-6.5999999
1.06E-03	-13.6000004	-6.80000019
1.06E-03	-13.6000004	-6.80000019
1.07E-03	-13.6000004	-6.80000019
1.07E-03	-13.4000006	-6.80000019
1.07E-03	-1.4	-6.80000019
1.07E-03	14	-6.80000019
1.07E-03	14.1999998	-6.80000019
1.07E-03	14.1999998	-6.5999999
1.07E-03	14.1999998	-6.5999999
1.07E-03	14.1999998	-6.4000001
1.07E-03	14.1999998	-6.4000001
1.07E-03	14.1999998	-6.4000001
1.08E-03	14.1999998	-6.4000001
1.08E-03	14.1999998	-6.4000001
1.08E-03	14.1999998	-6.20000029
1.08E-03	14.1999998	-6.20000029
1.08E-03	14.1999998	-6.20000029
1.08E-03	14.1999998	-6.20000029
1.08E-03	14.1999998	-6.20000029
1.08E-03	14.1999998	-6
1.08E-03	14.1999998	-6
1.08E-03	14.1999998	-6
1.09E-03	14.1999998	-5.80000019
1.09E-03	14.1999998	-6
1.09E-03	14.1999998	-5.80000019
1.09E-03	14.1999998	-5.80000019
1.09E-03	14.1999998	-5.80000019
1.09E-03	14.1999998	-5.5999999
1.09E-03	14.1999998	-5.5999999
1.09E-03	14.1999998	-5.5999999
1.09E-03	14.1999998	-5.5999999
1.09E-03	14.1999998	-5.5999999
1.10E-03	14.1999998	-5.4000001
1.10E-03	14.1999998	-5.4000001
1.10E-03	14.1999998	-5.4000001
1.10E-03	14.4000006	-5.4000001
1.10E-03	14.1999998	-5.4000001
1.10E-03	14.1999998	-5.4000001
1.10E-03	14.1999998	-5.20000029
1.10E-03	14.1999998	-5.20000029
1.10E-03	14.1999998	-5.20000029
1.10E-03	14.1999998	-5.20000029
1.11E-03	14.1999998	-5
1.11E-03	14.4000006	-5
1.11E-03	14.1999998	-5
1.11E-03	14.1999998	-5
1.11E-03	14.1999998	-5
1.11E-03	14.1999998	-4.80000019
1.11E-03	14.1999998	-4.80000019
1.11E-03	14.1999998	-4.80000019
1.11E-03	14.1999998	-4.80000019
1.11E-03	14.1999998	-4.80000019
1.12E-03	14.1999998	-4.5999999
1.12E-03	14.1999998	-4.5999999
1.12E-03	14.1999998	-4.5999999
1.12E-03	14.1999998	-4.4000001
1.12E-03	14.1999998	-4.5999999
1.12E-03	14.1999998	-4.4000001
1.12E-03	14.1999998	-4.4000001
1.12E-03	14.1999998	-4.4000001
1.12E-03	14.1999998	-4.4000001
1.12E-03	14.4000006	-4.4000001
1.13E-03	14.1999998	-4.20000029
1.13E-03	14.1999998	-4.20000029
1.13E-03	14.1999998	-4.20000029
1.13E-03	14.1999998	-4.20000029
1.13E-03	14.1999998	-4.20000029
1.13E-03	14.1999998	-4.20000029
1.13E-03	14.1999998	-4
1.13E-03	14.1999998	-4
1.13E-03	14.1999998	-3.79999995
1.13E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.79999995
1.14E-03	14.1999998	-3.60000014
1.14E-03	14.1999998	-3.4000001
1.15E-03	14.1999998	-3.4000001
1.15E-03	14.1999998	-3.60000014
1.15E-03	14.1999998	-3.60000014
1.15E-03	14.1999998	-3.4000001
1.15E-03	14.1999998	-3.4000001
1.15E-03	14.1999998	-3.4000001
1.15E-03	14.1999998	-3.20000005
1.15E-03	14	-3.20000005
1.15E-03	14.1999998	-3.20000005
1.15E-03	14.1999998	-3.20000005
1.15E-03	14.1999998	-3.20000005
1.16E-03	14.1999998	-3.20000005
1.16E-03	14.1999998	-3
1.16E-03	14.1999998	-3
1.16E-03	14.1999998	-3
1.16E-03	14.1999998	-3
1.16E-03	14.1999998	-3
1.16E-03	14.1999998	-2.79999995
1.16E-03	14.1999998	-2.79999995
1.16E-03	14.1999998	-2.79999995
1.17E-03	14.1999998	-2.79999995
1.17E-03	14.1999998	-2.79999995
1.17E-03	14.1999998	-2.79999995
1.17E-03	14.1999998	-2.79999995
1.17E-03	14.1999998	-2.6000001
1.17E-03	14.1999998	-2.6000001
1.17E-03	14.1999998	-2.6000001
1.17E-03	14.1999998	-2.6000001
1.17E-03	14.1999998	-2.4000001
1.17E-03	14.1999998	-2.4000001
1.18E-03	14.1999998	-2.4000001
1.18E-03	14.1999998	-2.4000001
1.18E-03	14.1999998	-2.4000001
1.18E-03	14.1999998	-2.2
1.18E-03	14.1999998	-2.2
1.18E-03	14.1999998	-2
1.18E-03	14.1999998	-2.2
1.18E-03	14.1999998	-2.2
1.18E-03	14.1999998	-2.2
1.18E-03	14.1999998	-2.2
1.19E-03	14.1999998	-2
1.19E-03	14.1999998	-2
1.19E-03	14.1999998	-2
1.19E-03	14.1999998	-2
1.19E-03	14.1999998	-2
1.19E-03	14.1999998	-2
1.19E-03	14.1999998	-2
1.19E-03	14.1999998	-1.8000001
1.19E-03	14.1999998	-1.8000001
1.19E-03	14.1999998	-1.8000001
1.20E-03	14.1999998	-1.8000001
1.20E-03	14.1999998	-1.8000001
1.20E-03	14.1999998	-1.6
1.20E-03	14.1999998	-1.6
1.20E-03	14.1999998	-1.6
1.20E-03	14.1999998	-1.6
1.20E-03	14.1999998	-1.4
1.20E-03	14.1999998	-1.4
1.20E-03	14.1999998	-1.4
1.20E-03	14.1999998	-1.4
1.21E-03	14.4000006	-1.4
1.21E-03	14.1999998	-1.4
1.21E-03	14.1999998	-1.4
1.21E-03	14.1999998	-1.4
1.21E-03	14.4000006	-1.4
1.21E-03	14.1999998	-1.2
1.21E-03	14.1999998	-1.4
1.21E-03	14.1999998	-1.2
1.21E-03	14.1999998	-1.2
1.21E-03	14.1999998	-1
1.22E-03	14.1999998	-1
1.22E-03	14.1999998	-1
1.22E-03	14.4000006	-1
1.22E-03	14.4000006	-1
1.22E-03	14.1999998	-1
1.22E-03	14.4000006	-1
1.22E-03	14.1999998	-8.00E-01
1.22E-03	14.4000006	-8.00E-01
1.22E-03	14.1999998	-8.00E-01
1.22E-03	14.1999998	-8.00E-01
1.23E-03	14.1999998	-8.00E-01
1.23E-03	14.1999998	-6.00E-01
1.23E-03	14.1999998	-8.00E-01
1.23E-03	14.1999998	-6.00E-01
1.23E-03	14.4000006	-6.00E-01
1.23E-03	14.1999998	-6.00E-01
1.23E-03	14.1999998	-6.00E-01
1.23E-03	14.1999998	-6.00E-01
1.23E-03	14.1999998	-4.00E-01
1.23E-03	14.1999998	-4.00E-01
1.24E-03	14.1999998	-4.00E-01
1.24E-03	14.1999998	-4.00E-01
1.24E-03	14.1999998	-4.00E-01
1.24E-03	14.1999998	-4.00E-01
1.24E-03	14.4000006	-4.00E-01
1.24E-03	14.1999998	-2.00E-01
1.24E-03	14.1999998	-2.00E-01
1.24E-03	14.1999998	-2.00E-01
1.24E-03	14.1999998	-2.00E-01
1.24E-03	14.4000006	-2.00E-01
1.25E-03	14.1999998	-2.00E-01
1.25E-03	14.1999998	-2.00E-01
1.25E-03	14.1999998	0
1.25E-03	14.4000006	0
1.25E-03	14.1999998	0
1.25E-03	14.4000006	0
1.25E-03	14.4000006	2.00E-01
1.25E-03	14.4000006	0
1.25E-03	14.1999998	2.00E-01
1.25E-03	14.1999998	2.00E-01
1.26E-03	14.4000006	2.00E-01
