TIME	Va
-3.32E-04	14.6000004
-3.28E-04	14.6000004
-3.24E-04	14.6000004
-3.20E-04	14.6000004
-3.16E-04	14.4000006
-3.12E-04	14.6000004
-3.08E-04	14.6000004
-3.04E-04	14.4000006
-3.00E-04	14.6000004
-2.96E-04	14.6000004
-2.92E-04	14.6000004
-2.88E-04	14.4000006
-2.84E-04	14.4000006
-2.80E-04	14.6000004
-2.76E-04	14.6000004
-2.72E-04	14.6000004
-2.68E-04	14.6000004
-2.64E-04	14.6000004
-2.60E-04	14.6000004
-2.56E-04	14.6000004
-2.52E-04	14.6000004
-2.48E-04	14.6000004
-2.44E-04	14.6000004
-2.40E-04	14.6000004
-2.36E-04	14.6000004
-2.32E-04	14.6000004
-2.28E-04	14.6000004
-2.24E-04	14.6000004
-2.20E-04	14.6000004
-2.16E-04	14.6000004
-2.12E-04	14.6000004
-2.08E-04	14.6000004
-2.04E-04	14.6000004
-2.00E-04	14.6000004
-1.96E-04	14.6000004
-1.92E-04	14.6000004
-1.88E-04	14.6000004
-1.84E-04	14.6000004
-1.80E-04	14.6000004
-1.76E-04	14.6000004
-1.72E-04	14.6000004
-1.68E-04	14.6000004
-1.64E-04	14.6000004
-1.60E-04	14.6000004
-1.56E-04	14.6000004
-1.52E-04	14.6000004
-1.48E-04	14.6000004
-1.44E-04	14.6000004
-1.40E-04	14.6000004
-1.36E-04	14.6000004
-1.32E-04	14.6000004
-1.28E-04	14.6000004
-1.24E-04	14.6000004
-1.20E-04	14.6000004
-1.16E-04	14.6000004
-1.12E-04	14.6000004
-1.08E-04	14.6000004
-1.04E-04	14.6000004
-1.00E-04	14.6000004
-9.60E-05	14.6000004
-9.20E-05	14.6000004
-8.80E-05	14.6000004
-8.40E-05	14.6000004
-8.00E-05	14.6000004
-7.60E-05	14.6000004
-7.20E-05	14.6000004
-6.80E-05	14.6000004
-6.40E-05	14.6000004
-6.00E-05	14.6000004
-5.60E-05	14.6000004
-5.20E-05	14.6000004
-4.80E-05	14.6000004
-4.40E-05	14.6000004
-4.00E-05	14.6000004
-3.60E-05	14.6000004
-3.20E-05	14.6000004
-2.80E-05	14.6000004
-2.40E-05	14.6000004
-2.00E-05	14.6000004
-1.60E-05	14.6000004
-1.20E-05	14.6000004
-8.00E-06	14.6000004
-4.00E-06	14.6000004
-3.27E-10	14.6000004
4.00E-06	14.6000004
8.00E-06	14.6000004
1.20E-05	14.6000004
1.60E-05	14.6000004
2.00E-05	14.6000004
2.40E-05	14.6000004
2.80E-05	14.6000004
3.20E-05	14.6000004
3.60E-05	14.6000004
4.00E-05	14.6000004
4.40E-05	14.6000004
4.80E-05	14.6000004
5.20E-05	14.6000004
5.60E-05	14.6000004
6.00E-05	14.6000004
6.40E-05	14.6000004
6.80E-05	14.6000004
7.20E-05	14.6000004
7.60E-05	14.6000004
8.00E-05	14.6000004
8.40E-05	14.6000004
8.80E-05	14.6000004
9.20E-05	14.6000004
9.60E-05	14.6000004
1.00E-04	14.6000004
1.04E-04	14.6000004
1.08E-04	14.6000004
1.12E-04	14.6000004
1.16E-04	14.6000004
1.20E-04	14.6000004
1.24E-04	14.6000004
1.28E-04	14.6000004
1.32E-04	14.6000004
1.36E-04	14.6000004
1.40E-04	14.6000004
1.44E-04	14.6000004
1.48E-04	14.6000004
1.52E-04	14.6000004
1.56E-04	14.6000004
1.60E-04	14.6000004
1.64E-04	14.6000004
1.68E-04	14.6000004
1.72E-04	14.6000004
1.76E-04	14.6000004
1.80E-04	14.6000004
1.84E-04	14.6000004
1.88E-04	14.6000004
1.92E-04	14.6000004
1.96E-04	14.6000004
2.00E-04	14.6000004
2.04E-04	14.6000004
2.08E-04	14.6000004
2.12E-04	14.6000004
2.16E-04	14.6000004
2.20E-04	14.6000004
2.24E-04	14.6000004
2.28E-04	14.6000004
2.32E-04	14.6000004
2.36E-04	14.6000004
2.40E-04	14.6000004
2.44E-04	14.8000002
2.48E-04	14.6000004
2.52E-04	14.6000004
2.56E-04	14.6000004
2.60E-04	14.6000004
2.64E-04	14.6000004
2.68E-04	14.6000004
2.72E-04	14.6000004
2.76E-04	14.6000004
2.80E-04	14.6000004
2.84E-04	14.6000004
2.88E-04	14.6000004
2.92E-04	14.6000004
2.96E-04	14.6000004
3.00E-04	14.6000004
3.04E-04	14.6000004
3.08E-04	14.6000004
3.12E-04	14.6000004
3.16E-04	14.6000004
3.20E-04	14.8000002
3.24E-04	14.8000002
3.28E-04	14.6000004
3.32E-04	14.6000004
3.36E-04	14.8000002
3.40E-04	14.6000004
3.44E-04	14.6000004
3.48E-04	14.6000004
3.52E-04	14.8000002
3.56E-04	14.6000004
3.60E-04	14.6000004
3.64E-04	14.6000004
3.68E-04	14.6000004
3.72E-04	14.6000004
3.76E-04	14.6000004
3.80E-04	14.6000004
3.84E-04	14.6000004
3.88E-04	14.6000004
3.92E-04	14.8000002
3.96E-04	14.6000004
4.00E-04	14.6000004
4.04E-04	14.8000002
4.08E-04	14.6000004
4.12E-04	14.6000004
4.16E-04	14.8000002
4.20E-04	14.6000004
4.24E-04	14.8000002
4.28E-04	14.8000002
4.32E-04	14.8000002
4.36E-04	14.6000004
4.40E-04	14.8000002
4.44E-04	14.8000002
4.48E-04	14.6000004
4.52E-04	14.8000002
4.56E-04	14.6000004
4.60E-04	14.8000002
4.64E-04	14.8000002
4.68E-04	14.8000002
4.72E-04	14.8000002
4.76E-04	14.8000002
4.80E-04	14.8000002
4.84E-04	14.8000002
4.88E-04	14.6000004
4.92E-04	14.6000004
4.96E-04	14.6000004
5.00E-04	14.6000004
5.04E-04	14.6000004
5.08E-04	14.8000002
5.12E-04	14.6000004
5.16E-04	14.8000002
5.20E-04	14.6000004
5.24E-04	14.6000004
5.28E-04	14.6000004
5.32E-04	14.6000004
5.36E-04	14.6000004
5.40E-04	14.6000004
5.44E-04	14.8000002
5.48E-04	14.6000004
5.52E-04	14.8000002
5.56E-04	14.8000002
5.60E-04	14.8000002
5.64E-04	14.6000004
5.68E-04	14.6000004
5.72E-04	14
5.76E-04	13
5.80E-04	13.1999998
5.84E-04	12.8000002
5.88E-04	11.1999998
5.92E-04	12.4000006
5.96E-04	11.8000002
6.00E-04	8.600000381
6.04E-04	2.00E-01
6.08E-04	2.00E-01
6.12E-04	2.00E-01
6.16E-04	2.00E-01
6.20E-04	2.00E-01
6.24E-04	2.00E-01
6.28E-04	2.00E-01
6.32E-04	2.00E-01
6.36E-04	2.00E-01
6.40E-04	2.00E-01
6.44E-04	2.00E-01
6.48E-04	2.00E-01
6.52E-04	2.00E-01
6.56E-04	2.00E-01
6.60E-04	2.00E-01
6.64E-04	2.00E-01
6.68E-04	2.00E-01
6.72E-04	2.00E-01
6.76E-04	2.00E-01
6.80E-04	2.00E-01
6.84E-04	2.00E-01
6.88E-04	2.00E-01
6.92E-04	2.00E-01
6.96E-04	2.00E-01
7.00E-04	2.00E-01
7.04E-04	2.00E-01
7.08E-04	2.00E-01
7.12E-04	2.00E-01
7.16E-04	2.00E-01
7.20E-04	2.00E-01
7.24E-04	2.00E-01
7.28E-04	2.00E-01
7.32E-04	4.00E-01
7.36E-04	2.00E-01
7.40E-04	2.00E-01
7.44E-04	2.00E-01
7.48E-04	2.00E-01
7.52E-04	2.00E-01
7.56E-04	2.00E-01
7.60E-04	2.00E-01
7.64E-04	2.00E-01
7.68E-04	2.00E-01
7.72E-04	2.00E-01
7.76E-04	2.00E-01
7.80E-04	2.00E-01
7.84E-04	2.00E-01
7.88E-04	4.00E-01
7.92E-04	2.00E-01
7.96E-04	2.00E-01
8.00E-04	2.00E-01
8.04E-04	2.00E-01
8.08E-04	2.00E-01
8.12E-04	2.00E-01
8.16E-04	2.00E-01
8.20E-04	2.00E-01
8.24E-04	2.00E-01
8.28E-04	2.00E-01
8.32E-04	2.00E-01
8.36E-04	2.00E-01
8.40E-04	2.00E-01
8.44E-04	2.00E-01
8.48E-04	2.00E-01
8.52E-04	2.00E-01
8.56E-04	2.00E-01
8.60E-04	2.00E-01
8.64E-04	2.00E-01
8.68E-04	2.00E-01
8.72E-04	2.00E-01
8.76E-04	2.00E-01
8.80E-04	2.00E-01
8.84E-04	2.00E-01
8.88E-04	2.00E-01
8.92E-04	2.00E-01
8.96E-04	2.00E-01
9.00E-04	2.00E-01
9.04E-04	2.00E-01
9.08E-04	2.00E-01
9.12E-04	2.00E-01
9.16E-04	2.00E-01
9.20E-04	2.00E-01
9.24E-04	2.00E-01
9.28E-04	2.00E-01
9.32E-04	2.00E-01
9.36E-04	2.00E-01
9.40E-04	2.00E-01
9.44E-04	2.00E-01
9.48E-04	2.00E-01
9.52E-04	2.00E-01
9.56E-04	2.00E-01
9.60E-04	2.00E-01
9.64E-04	2.00E-01
9.68E-04	2.00E-01
9.72E-04	2.00E-01
9.76E-04	2.00E-01
9.80E-04	2.00E-01
9.84E-04	2.00E-01
9.88E-04	2.00E-01
9.92E-04	2.00E-01
9.96E-04	2.00E-01
0.00E+00	2.00E-01
1.00E-03	2.00E-01
1.01E-03	2.00E-01
1.01E-03	2.00E-01
1.02E-03	2.00E-01
1.02E-03	2.00E-01
1.02E-03	2.00E-01
1.03E-03	2.00E-01
1.03E-03	2.00E-01
1.04E-03	2.00E-01
1.04E-03	2.00E-01
1.04E-03	2.00E-01
1.05E-03	2.00E-01
1.05E-03	2.00E-01
1.06E-03	2.00E-01
1.06E-03	2.00E-01
1.06E-03	2.00E-01
1.07E-03	2.00E-01
1.07E-03	2.00E-01
1.08E-03	2.00E-01
1.08E-03	2.00E-01
1.08E-03	2.00E-01
1.09E-03	2.00E-01
1.09E-03	2.00E-01
1.10E-03	2.00E-01
1.10E-03	2.00E-01
1.10E-03	2.00E-01
1.11E-03	2.00E-01
1.11E-03	2.00E-01
1.12E-03	2.00E-01
1.12E-03	2.00E-01
1.12E-03	2.00E-01
1.13E-03	2.00E-01
1.13E-03	2.00E-01
1.14E-03	2.00E-01
1.14E-03	2.00E-01
1.14E-03	2.00E-01
1.15E-03	2.00E-01
1.15E-03	2.00E-01
1.16E-03	2.00E-01
1.16E-03	2.00E-01
1.16E-03	2.00E-01
1.17E-03	2.00E-01
1.17E-03	2.00E-01
1.18E-03	2.00E-01
1.18E-03	2.00E-01
1.18E-03	2.00E-01
1.19E-03	2.00E-01
1.19E-03	2.00E-01
1.20E-03	2.00E-01
1.20E-03	2.00E-01
1.20E-03	2.00E-01
1.21E-03	2.00E-01
1.21E-03	2.00E-01
1.22E-03	2.00E-01
1.22E-03	2.00E-01
1.22E-03	2.00E-01
1.23E-03	2.00E-01
1.23E-03	2.00E-01
1.24E-03	2.00E-01
1.24E-03	0
1.24E-03	2.00E-01
1.25E-03	2.00E-01
1.25E-03	2.00E-01
1.26E-03	2.00E-01
1.26E-03	2.00E-01
1.26E-03	2.00E-01
1.27E-03	2.00E-01
1.27E-03	2.00E-01
1.28E-03	2.00E-01
1.28E-03	2.00E-01
1.28E-03	2.00E-01
1.29E-03	2.00E-01
1.29E-03	2.00E-01
1.30E-03	2.00E-01
1.30E-03	2.00E-01
1.30E-03	2.00E-01
1.31E-03	2.00E-01
1.31E-03	2.00E-01
1.32E-03	2.00E-01
1.32E-03	2.00E-01
1.32E-03	2.00E-01
1.33E-03	2.00E-01
1.33E-03	2.00E-01
1.34E-03	2.00E-01
1.34E-03	2.00E-01
1.34E-03	2.00E-01
1.35E-03	2.00E-01
1.35E-03	2.00E-01
1.36E-03	2.00E-01
1.36E-03	2.00E-01
1.36E-03	2.00E-01
1.37E-03	2.00E-01
1.37E-03	2.00E-01
1.38E-03	2.00E-01
1.38E-03	2.00E-01
1.38E-03	2.00E-01
1.39E-03	2.00E-01
1.39E-03	2.00E-01
1.40E-03	2.00E-01
1.40E-03	2.00E-01
1.40E-03	2.00E-01
1.41E-03	2.00E-01
1.41E-03	2.00E-01
1.42E-03	2.00E-01
1.42E-03	2.00E-01
1.42E-03	2.00E-01
1.43E-03	2.00E-01
1.43E-03	2.00E-01
1.44E-03	2.00E-01
1.44E-03	2.00E-01
1.44E-03	2.00E-01
1.45E-03	2.00E-01
1.45E-03	2.00E-01
1.46E-03	2.00E-01
1.46E-03	2.00E-01
1.46E-03	2.00E-01
1.47E-03	2.00E-01
1.47E-03	2.00E-01
1.48E-03	2.00E-01
1.48E-03	2.00E-01
1.48E-03	2.00E-01
1.49E-03	2.00E-01
1.49E-03	2.00E-01
1.50E-03	2.00E-01
1.50E-03	2.00E-01
1.50E-03	2.00E-01
1.51E-03	2.00E-01
1.51E-03	2.00E-01
1.52E-03	0
1.52E-03	2.00E-01
1.52E-03	2.00E-01
1.53E-03	2.00E-01
1.53E-03	0
1.54E-03	2.00E-01
1.54E-03	2.00E-01
1.54E-03	2.00E-01
1.55E-03	0
1.55E-03	2.00E-01
1.56E-03	2.00E-01
1.56E-03	2.00E-01
1.56E-03	2.00E-01
1.57E-03	2.00E-01
1.57E-03	2.00E-01
1.58E-03	2.00E-01
1.58E-03	0
1.58E-03	2.00E-01
1.59E-03	2.00E-01
1.59E-03	2.00E-01
1.60E-03	2.00E-01
1.60E-03	2.00E-01
1.60E-03	2.00E-01
1.61E-03	2.00E-01
1.61E-03	2.00E-01
1.62E-03	0
1.62E-03	2.00E-01
1.62E-03	2.00E-01
1.63E-03	2.00E-01
1.63E-03	2.00E-01
1.64E-03	2.00E-01
1.64E-03	2.00E-01
1.64E-03	2.00E-01
1.65E-03	0
1.65E-03	2.00E-01
1.66E-03	2.00E-01
1.66E-03	2.00E-01
1.66E-03	2.00E-01
1.67E-03	2.00E-01
1.67E-03	2.00E-01
1.68E-03	4.00E-01
1.68E-03	8.00E-01
1.68E-03	1
1.69E-03	1.2
1.69E-03	2
1.70E-03	2.6000001
1.70E-03	3.60000014
1.70E-03	4.4000001
1.71E-03	14.4000006
1.71E-03	14.6000004
1.72E-03	14.4000006
1.72E-03	14.6000004
1.72E-03	14.6000004
1.73E-03	14.4000006
1.73E-03	14.4000006
1.74E-03	14.6000004
1.74E-03	14.6000004
1.74E-03	14.6000004
1.75E-03	14.6000004
1.75E-03	14.6000004
1.76E-03	14.6000004
1.76E-03	14.6000004
1.76E-03	14.6000004
1.77E-03	14.6000004
1.77E-03	14.6000004
1.78E-03	14.6000004
1.78E-03	14.6000004
1.78E-03	14.6000004
1.79E-03	14.4000006
1.79E-03	14.4000006
1.80E-03	14.6000004
1.80E-03	14.6000004
1.80E-03	14.4000006
1.81E-03	14.6000004
1.81E-03	14.6000004
1.82E-03	14.4000006
1.82E-03	14.6000004
1.82E-03	14.4000006
1.83E-03	14.6000004
1.83E-03	14.4000006
1.84E-03	14.6000004
1.84E-03	14.4000006
1.84E-03	14.6000004
1.85E-03	14.6000004
1.85E-03	14.6000004
1.86E-03	14.6000004
1.86E-03	14.4000006
1.86E-03	14.6000004
1.87E-03	14.6000004
1.87E-03	14.6000004
1.88E-03	14.6000004
1.88E-03	14.6000004
1.88E-03	14.4000006
1.89E-03	14.6000004
1.89E-03	14.4000006
1.90E-03	14.6000004
1.90E-03	14.4000006
1.90E-03	14.4000006
1.91E-03	14.6000004
1.91E-03	14.4000006
1.92E-03	14.6000004
1.92E-03	14.6000004
1.92E-03	14.6000004
1.93E-03	14.6000004
1.93E-03	14.6000004
1.94E-03	14.6000004
1.94E-03	14.6000004
1.94E-03	14.6000004
1.95E-03	14.6000004
1.95E-03	14.6000004
1.96E-03	14.6000004
1.96E-03	14.6000004
1.96E-03	14.6000004
1.97E-03	14.6000004
1.97E-03	14.6000004
1.98E-03	14.6000004
1.98E-03	14.6000004
1.98E-03	14.6000004
1.99E-03	14.6000004
1.99E-03	14.6000004
2.00E-03	14.6000004
2.00E-03	14.6000004
2.00E-03	14.6000004
2.01E-03	14.6000004
2.01E-03	14.6000004
2.02E-03	14.6000004
2.02E-03	14.6000004
2.02E-03	14.6000004
2.03E-03	14.6000004
2.03E-03	14.6000004
2.04E-03	14.6000004
2.04E-03	14.6000004
2.04E-03	14.6000004
2.05E-03	14.6000004
2.05E-03	14.6000004
2.06E-03	14.6000004
2.06E-03	14.6000004
2.06E-03	14.6000004
2.07E-03	14.6000004
2.07E-03	14.6000004
2.08E-03	14.6000004
2.08E-03	14.6000004
2.08E-03	14.6000004
2.09E-03	14.6000004
2.09E-03	14.6000004
2.10E-03	14.6000004
2.10E-03	14.6000004
2.10E-03	14.6000004
2.11E-03	14.6000004
2.11E-03	14.6000004
2.12E-03	14.6000004
2.12E-03	14.6000004
2.12E-03	14.6000004
2.13E-03	14.6000004
2.13E-03	14.6000004
2.14E-03	14.6000004
2.14E-03	14.6000004
2.14E-03	14.6000004
2.15E-03	14.6000004
2.15E-03	14.6000004
2.16E-03	14.6000004
2.16E-03	14.6000004
2.16E-03	14.6000004
2.17E-03	14.6000004
2.17E-03	14.6000004
2.18E-03	14.6000004
2.18E-03	14.6000004
2.18E-03	14.6000004
2.19E-03	14.6000004
2.19E-03	14.6000004
2.20E-03	14.6000004
2.20E-03	14.6000004
2.20E-03	14.6000004
2.21E-03	14.6000004
2.21E-03	14.6000004
2.22E-03	14.6000004
2.22E-03	14.6000004
2.22E-03	14.6000004
2.23E-03	14.6000004
2.23E-03	14.6000004
2.24E-03	14.6000004
2.24E-03	14.6000004
2.24E-03	14.6000004
2.25E-03	14.6000004
2.25E-03	14.6000004
2.26E-03	14.6000004
2.26E-03	14.6000004
2.26E-03	14.6000004
2.27E-03	14.6000004
2.27E-03	14.6000004
2.28E-03	14.6000004
2.28E-03	14.6000004
2.28E-03	14.6000004
2.29E-03	14.6000004
2.29E-03	14.6000004
2.30E-03	14.6000004
2.30E-03	14.6000004
2.30E-03	14.6000004
2.31E-03	14.6000004
2.31E-03	14.6000004
2.32E-03	14.6000004
2.32E-03	14.6000004
2.32E-03	14.6000004
2.33E-03	14.6000004
2.33E-03	14.6000004
2.34E-03	14.6000004
2.34E-03	14.6000004
2.34E-03	14.6000004
2.35E-03	14.6000004
2.35E-03	14.6000004
2.36E-03	14.6000004
2.36E-03	14.6000004
2.36E-03	14.6000004
2.37E-03	14.6000004
2.37E-03	14.6000004
2.38E-03	14.6000004
2.38E-03	14.6000004
2.38E-03	14.6000004
2.39E-03	14.8000002
2.39E-03	14.6000004
2.40E-03	14.6000004
2.40E-03	14.6000004
2.40E-03	14.6000004
2.41E-03	14.6000004
2.41E-03	14.6000004
2.42E-03	14.6000004
2.42E-03	14.6000004
2.42E-03	14.6000004
2.43E-03	14.6000004
2.43E-03	14.6000004
2.44E-03	14.6000004
2.44E-03	14.6000004
2.44E-03	14.6000004
2.45E-03	14.6000004
2.45E-03	14.6000004
2.46E-03	14.6000004
2.46E-03	14.6000004
2.46E-03	14.6000004
2.47E-03	14.6000004
2.47E-03	14.6000004
2.48E-03	14.6000004
2.48E-03	14.6000004
2.48E-03	14.6000004
2.49E-03	14.6000004
2.49E-03	14.6000004
2.50E-03	14.6000004
2.50E-03	14.8000002
2.50E-03	14.6000004
2.51E-03	14.6000004
2.51E-03	14.6000004
2.52E-03	14.6000004
2.52E-03	14.6000004
2.52E-03	14.6000004
2.53E-03	14.6000004
2.53E-03	14.8000002
2.54E-03	14.6000004
2.54E-03	14.6000004
2.54E-03	14.8000002
2.55E-03	14.6000004
2.55E-03	14.6000004
2.56E-03	14.6000004
2.56E-03	14.8000002
2.56E-03	14.8000002
2.57E-03	14.6000004
2.57E-03	14.6000004
2.58E-03	14.6000004
2.58E-03	14.6000004
2.58E-03	14.8000002
2.59E-03	14.6000004
2.59E-03	14.8000002
2.60E-03	14.6000004
2.60E-03	14.6000004
2.60E-03	14.8000002
2.61E-03	14.6000004
2.61E-03	14.6000004
2.62E-03	14.6000004
2.62E-03	14.8000002
2.62E-03	14.8000002
2.63E-03	14.8000002
2.63E-03	14.8000002
2.64E-03	14.6000004
2.64E-03	14.8000002
2.64E-03	14.6000004
2.65E-03	14.6000004
2.65E-03	14.8000002
2.66E-03	14.6000004
2.66E-03	14.6000004
2.66E-03	14.8000002
2.67E-03	14.8000002
2.67E-03	14.6000004
2.68E-03	14.6000004
2.68E-03	14.6000004
2.68E-03	14.6000004
2.69E-03	14.6000004
2.69E-03	14.8000002
2.70E-03	14.8000002
2.70E-03	14.8000002
2.70E-03	14.8000002
2.71E-03	14.8000002
2.71E-03	14.8000002
2.72E-03	14.6000004
2.72E-03	14.8000002
2.72E-03	14.6000004
2.73E-03	13.8000002
2.73E-03	13
2.74E-03	12.4000006
2.74E-03	11.8000002
2.74E-03	10
2.75E-03	12.1999998
2.75E-03	12
2.76E-03	11.4000006
2.76E-03	4.00E-01
2.76E-03	2.00E-01
2.77E-03	2.00E-01
2.77E-03	4.00E-01
2.78E-03	2.00E-01
2.78E-03	2.00E-01
2.78E-03	2.00E-01
2.79E-03	2.00E-01
2.79E-03	2.00E-01
2.80E-03	2.00E-01
2.80E-03	2.00E-01
2.80E-03	2.00E-01
2.81E-03	2.00E-01
2.81E-03	2.00E-01
2.82E-03	2.00E-01
2.82E-03	2.00E-01
2.82E-03	2.00E-01
2.83E-03	2.00E-01
2.83E-03	2.00E-01
2.84E-03	2.00E-01
2.84E-03	4.00E-01
2.84E-03	2.00E-01
2.85E-03	2.00E-01
2.85E-03	2.00E-01
2.86E-03	2.00E-01
2.86E-03	2.00E-01
2.86E-03	2.00E-01
2.87E-03	4.00E-01
2.87E-03	2.00E-01
2.88E-03	2.00E-01
2.88E-03	2.00E-01
2.88E-03	2.00E-01
2.89E-03	2.00E-01
2.89E-03	2.00E-01
2.90E-03	2.00E-01
2.90E-03	2.00E-01
2.90E-03	2.00E-01
2.91E-03	2.00E-01
2.91E-03	2.00E-01
2.92E-03	2.00E-01
2.92E-03	2.00E-01
2.92E-03	2.00E-01
2.93E-03	2.00E-01
2.93E-03	2.00E-01
2.94E-03	2.00E-01
2.94E-03	2.00E-01
2.94E-03	2.00E-01
2.95E-03	2.00E-01
2.95E-03	2.00E-01
2.96E-03	2.00E-01
2.96E-03	2.00E-01
2.96E-03	2.00E-01
2.97E-03	2.00E-01
2.97E-03	2.00E-01
2.98E-03	2.00E-01
2.98E-03	2.00E-01
2.98E-03	2.00E-01
2.99E-03	2.00E-01
2.99E-03	2.00E-01
3.00E-03	2.00E-01
3.00E-03	2.00E-01
3.00E-03	2.00E-01
3.01E-03	2.00E-01
3.01E-03	2.00E-01
3.02E-03	2.00E-01
3.02E-03	2.00E-01
3.02E-03	2.00E-01
3.03E-03	2.00E-01
3.03E-03	2.00E-01
3.04E-03	2.00E-01
3.04E-03	2.00E-01
3.04E-03	2.00E-01
3.05E-03	2.00E-01
3.05E-03	2.00E-01
3.06E-03	2.00E-01
3.06E-03	2.00E-01
3.06E-03	2.00E-01
3.07E-03	2.00E-01
3.07E-03	2.00E-01
3.08E-03	2.00E-01
3.08E-03	2.00E-01
3.08E-03	2.00E-01
3.09E-03	2.00E-01
3.09E-03	2.00E-01
3.10E-03	2.00E-01
3.10E-03	2.00E-01
3.10E-03	4.00E-01
3.11E-03	2.00E-01
3.11E-03	2.00E-01
3.12E-03	2.00E-01
3.12E-03	2.00E-01
3.12E-03	2.00E-01
3.13E-03	2.00E-01
3.13E-03	2.00E-01
3.14E-03	2.00E-01
3.14E-03	2.00E-01
3.14E-03	2.00E-01
3.15E-03	2.00E-01
3.15E-03	2.00E-01
3.16E-03	2.00E-01
3.16E-03	2.00E-01
3.16E-03	2.00E-01
3.17E-03	2.00E-01
3.17E-03	2.00E-01
3.18E-03	2.00E-01
3.18E-03	2.00E-01
3.18E-03	2.00E-01
3.19E-03	2.00E-01
3.19E-03	2.00E-01
3.20E-03	2.00E-01
3.20E-03	2.00E-01
3.20E-03	2.00E-01
3.21E-03	2.00E-01
3.21E-03	2.00E-01
3.22E-03	2.00E-01
3.22E-03	2.00E-01
3.22E-03	2.00E-01
3.23E-03	2.00E-01
3.23E-03	2.00E-01
3.24E-03	2.00E-01
3.24E-03	2.00E-01
3.24E-03	2.00E-01
3.25E-03	2.00E-01
3.25E-03	2.00E-01
3.26E-03	2.00E-01
3.26E-03	2.00E-01
3.26E-03	2.00E-01
3.27E-03	2.00E-01
3.27E-03	2.00E-01
3.28E-03	2.00E-01
3.28E-03	2.00E-01
3.28E-03	2.00E-01
3.29E-03	2.00E-01
3.29E-03	2.00E-01
3.30E-03	2.00E-01
3.30E-03	2.00E-01
3.30E-03	2.00E-01
3.31E-03	2.00E-01
3.31E-03	2.00E-01
3.32E-03	2.00E-01
3.32E-03	2.00E-01
3.32E-03	2.00E-01
3.33E-03	2.00E-01
3.33E-03	2.00E-01
3.34E-03	2.00E-01
3.34E-03	2.00E-01
3.34E-03	2.00E-01
3.35E-03	2.00E-01
3.35E-03	2.00E-01
3.36E-03	2.00E-01
3.36E-03	2.00E-01
3.36E-03	2.00E-01
3.37E-03	2.00E-01
3.37E-03	2.00E-01
3.38E-03	2.00E-01
3.38E-03	2.00E-01
3.38E-03	2.00E-01
3.39E-03	2.00E-01
3.39E-03	2.00E-01
3.40E-03	2.00E-01
3.40E-03	2.00E-01
3.40E-03	2.00E-01
3.41E-03	2.00E-01
3.41E-03	2.00E-01
3.42E-03	2.00E-01
3.42E-03	2.00E-01
3.42E-03	2.00E-01
3.43E-03	2.00E-01
3.43E-03	2.00E-01
3.44E-03	2.00E-01
3.44E-03	2.00E-01
3.44E-03	2.00E-01
3.45E-03	2.00E-01
3.45E-03	2.00E-01
3.46E-03	2.00E-01
3.46E-03	0
3.46E-03	2.00E-01
3.47E-03	2.00E-01
3.47E-03	2.00E-01
3.48E-03	2.00E-01
3.48E-03	2.00E-01
3.48E-03	2.00E-01
3.49E-03	2.00E-01
3.49E-03	2.00E-01
3.50E-03	2.00E-01
3.50E-03	0
3.50E-03	2.00E-01
3.51E-03	2.00E-01
3.51E-03	2.00E-01
3.52E-03	2.00E-01
3.52E-03	2.00E-01
3.52E-03	2.00E-01
3.53E-03	2.00E-01
3.53E-03	2.00E-01
3.54E-03	2.00E-01
3.54E-03	2.00E-01
3.54E-03	2.00E-01
3.55E-03	2.00E-01
3.55E-03	0
3.56E-03	2.00E-01
3.56E-03	0
3.56E-03	2.00E-01
3.57E-03	2.00E-01
3.57E-03	2.00E-01
3.58E-03	2.00E-01
3.58E-03	2.00E-01
3.58E-03	2.00E-01
3.59E-03	2.00E-01
3.59E-03	0
3.60E-03	0
3.60E-03	2.00E-01
3.60E-03	2.00E-01
3.61E-03	0
3.61E-03	2.00E-01
3.62E-03	2.00E-01
3.62E-03	0
3.62E-03	2.00E-01
3.63E-03	2.00E-01
3.63E-03	0
3.64E-03	2.00E-01
3.64E-03	2.00E-01
3.64E-03	0
3.65E-03	2.00E-01
3.65E-03	2.00E-01
3.66E-03	2.00E-01
3.66E-03	0
3.66E-03	2.00E-01
3.67E-03	2.00E-01
3.67E-03	0
3.68E-03	2.00E-01
3.68E-03	2.00E-01
3.68E-03	2.00E-01
3.69E-03	2.00E-01
3.69E-03	2.00E-01
3.70E-03	0
3.70E-03	2.00E-01
3.70E-03	2.00E-01
3.71E-03	2.00E-01
3.71E-03	2.00E-01
3.72E-03	2.00E-01
3.72E-03	2.00E-01
3.72E-03	2.00E-01
3.73E-03	2.00E-01
3.73E-03	2.00E-01
3.74E-03	2.00E-01
3.74E-03	2.00E-01
3.74E-03	2.00E-01
3.75E-03	2.00E-01
3.75E-03	2.00E-01
3.76E-03	2.00E-01
3.76E-03	2.00E-01
3.76E-03	2.00E-01
3.77E-03	2.00E-01
3.77E-03	2.00E-01
3.78E-03	0
3.78E-03	2.00E-01
3.78E-03	2.00E-01
3.79E-03	2.00E-01
3.79E-03	2.00E-01
3.80E-03	2.00E-01
3.80E-03	2.00E-01
3.80E-03	2.00E-01
3.81E-03	2.00E-01
3.81E-03	2.00E-01
3.82E-03	2.00E-01
3.82E-03	2.00E-01
