OWNER;POINTNAME;FLD_DEV;3_KKS;DESC;ACTIVE;INACTIVE;SIG_TYPE;SIG_LEVEL;PWR_SRC;LOCATION;IO_GROUP;DEV_PARTITION;DEVICE_LO;DEVICE_HI;DEVICE_UNITS;DISPLAY_LO;DISPLAY_HI;DISPLAY_UNITS;PRECISION;SOE;HIST;PID;LOGIC;HMI_SCREEN;MOD;REV;REV_COMMENT;REV_DATE;REMARKS;Typo;DESCRIPCIÓN;DESCRIPCIÓN ALTERNATIVA;
       ACC;B0LBA30AA302ZB17;B0LBA30AA302;ZB17;B2: MS to AuxStm Isol MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;B2: MS to AuxStm Isol MOV;B0LBA10EA002;
       ACC;B0LBA30AA302ZB19;B0LBA30AA302;ZB19;B2: MS to AuxStm Isol MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;B2: MS to AuxStm Isol MOV;B0LBA10EA002;
       ACC;B0LBA30AA302ZB45;B0LBA30AA302;ZB45;B2: MS to Aux Steam Isol MOV Release                                       Open;Release Open;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;B2: MS to AuxStm Isol MOV;B0LBA10EA002;
       ACC;B0LBA30AA302ZB46;B0LBA30AA302;ZB46;B2: MS to Aux Steam Isol MOV Release                                       Close;Release Close;;_empty_;;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;B2: MS to AuxStm Isol MOV;B0LBA10EA002;
       ACC;B0LBA30AA302ZB50;B0LBA30AA302;ZB50;B2: MS to Aux Steam Isol MOV Drive                                         Ready;Drive Ready;;_empty_;;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;B2: MS to AuxStm Isol MOV;B0LBA10EA002;
       ACC;B0LBA30AA302ZB51;B0LBA30AA302;ZB51;B2: MS to Aux Steam Isol MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;B2: MS to AuxStm Isol MOV;B0LBA10EA002;
       ACC;B0LBA10AA302XB01;B0LBA30AA303;XB01;MS to ST Pot B0LBA10 Drn MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302XB02;B0LBA30AA303;XB02;MS to ST Pot B0LBA10 Drn MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302XB07;B0LBA30AA303;XB07;MS to ST Pot B0LBA10 Drn MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302XB23;B0LBA30AA303;XB23;MS to ST Pot B0LBA10 Drn MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302XQ13;B0LBA30AA303;XQ13;MS to ST Pot B0LBA10 Drn MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302YQ01;B0LBA30AA303;YQ01;MS to ST Pot B0LBA10 Drn MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302ZB17;B0LBA30AA303;ZB17;MS Attemp CV Pot B0LBA30#1 Drn MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302ZB19;B0LBA30AA303;ZB19;MS Attemp CV Pot B0LBA30#1 Drn MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302ZB50;B0LBA30AA303;ZB50;MS to ST Pot B0LBA10 Drn MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA10AA302ZB51;B0LBA30AA303;ZB51;MS to ST Pot B0LBA10 Drn MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304XB01;B0LBA30AA304;XB01;MS Attemp CV Pot B0LBA30#2 Drn MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304XB02;B0LBA30AA304;XB02;MS Attemp CV Pot B0LBA30#2 Drn MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304XB07;B0LBA30AA304;XB07;MS Attemp CV Pot B0LBA30#2 Drn MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304XB23;B0LBA30AA304;XB23;MS Attemp CV Pot B0LBA30#2 Drn MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304XQ13;B0LBA30AA304;XQ13;MS Attemp CV Pot B0LBA30#2 Drn MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304YQ01;B0LBA30AA304;YQ01;MS Attemp CV Pot B0LBA30#2 Drn MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304ZB17;B0LBA30AA304;ZB17;MS Attemp CV Pot B0LBA30#2 Drn MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304ZB19;B0LBA30AA304;ZB19;MS Attemp CV Pot B0LBA30#2 Drn MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304ZB50;B0LBA30AA304;ZB50;MS Attemp CV Pot B0LBA30#2 Drn MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA304ZB51;B0LBA30AA304;ZB51;MS Attemp CV Pot B0LBA30#2 Drn MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;MS Attemp CV Pot B0LBA30#2 Drn MOV;B0LBG10EA001;
       ACC;B0LBA30AA401XB01;B0LBA30AA401;XB01;Main Steam Attemp CV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Main Steam Attemp CV;B0LBG10EA001;
       ACC;B0LBA30AA401XB02;B0LBA30AA401;XB02;Main Steam Attemp CV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Main Steam Attemp CV;B0LBG10EA001;
       ACC;B0LBA30AA401XQ01;B0LBA30AA401;XQ01;Main Steam Attemp CV Position1                                     ;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Main Steam Attemp CV;B0LBG10EA001;
       ACC;B0LBA30AA401XQ02;B0LBA30AA401;XQ02;Main Steam Attemp CV Position2                                     ;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Main Steam Attemp CV;B0LBG10EA001;
       ACC;B0LBA30AA401XQ13;B0LBA30AA401;XQ13;Main Steam Attemp CV Valve                                         Position;;;_empty_;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Main Steam Attemp CV;B0LBG10EA001;
       ACC;B0LBA30AA401YQ01;B0LBA30AA401;YQ01;Main Steam Attemp CV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Main Steam Attemp CV;B0LBG10EA001;
       ACC;B0LBA10CT003XQ01;B0LBA30CT001;XQ01;MS to ST Pot B0LBA10 Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;MS Attemp CV Pot B0LBA30#1 Temp;B0LBG10EA001;
       ACC;B0LBA30CT005XQ01;B0LBA30CT002;XQ01;MS Attemp CV Pot B0LBA30#2 Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;MS Attemp CV Pot B0LBA30#2 Temp;B0LBG10EA001;
       ACC;B0LBA31AA302XB01;B0LBA31AA302;XB01;Dist Heat Pot B0LBA31#1 Drn MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302XB02;B0LBA31AA302;XB02;Dist Heat Pot B0LBA31#1 Drn MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302XB07;B0LBA31AA302;XB07;Dist Heat Pot B0LBA31#1 Drn MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302XB23;B0LBA31AA302;XB23;Dist Heat Pot B0LBA31#1 Drn MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302XQ13;B0LBA31AA302;XQ13;Dist Heat Pot B0LBA31#1 Drn MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302YQ01;B0LBA31AA302;YQ01;Dist Heat Pot B0LBA31#1 Drn MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302ZB17;B0LBA31AA302;ZB17;Dist Heat Pot B0LBA31#1 Drn MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302ZB19;B0LBA31AA302;ZB19;Dist Heat Pot B0LBA31#1 Drn MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302ZB50;B0LBA31AA302;ZB50;Dist Heat Pot B0LBA31#1 Drn MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA302ZB51;B0LBA31AA302;ZB51;Dist Heat Pot B0LBA31#1 Drn MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Dist Heat Pot B0LBA31#1 Drn MOV;B0LBG10EA001;
       ACC;B0LBA31AA401XB01;B0LBA31AA401;XB01;District Heating Attemp CV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;District Heating Attemp CV;B0LBG10EA001;
       ACC;B0LBA31AA401XB02;B0LBA31AA401;XB02;District Heating Attemp CV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;District Heating Attemp CV;B0LBG10EA001;
       ACC;B0LBA31AA401XQ01;B0LBA31AA401;XQ01;District Heating Attemp CV Position1                                     ;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;District Heating Attemp CV;B0LBG10EA001;
       ACC;B0LBA31AA401XQ02;B0LBA31AA401;XQ02;District Heating Attemp CV Position2                                     ;;;AI;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;District Heating Attemp CV;B0LBG10EA001;
       ACC;B0LBA31AA401XQ13;B0LBA31AA401;XQ13;District Heating Attemp CV Valve                                         Position;;;_empty_;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;District Heating Attemp CV;B0LBG10EA001;
       ACC;B0LBA31AA401YQ01;B0LBA31AA401;YQ01;District Heating Attemp CV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;District Heating Attemp CV;B0LBG10EA001;
       ACC;B0LBA31CP002XQ01;B0LBA31CP001;XQ01;Dist Heat Attemp CV Inl Press xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Inl Press;B0LBG10EA001;
       ACC;B0LBA31CT003XQ01;B0LBA31CT001;XQ01;Dist Heat Attemp CV Inl Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Attemp CV Inl Temp;B0LBG10EA001;
       ACC;B0LBA31CT004XQ01;B0LBA31CT002;XQ01;Dist Heat Pot B0LBA31#1 Temp xtmr                                          ;xmtr;;AI;4_20mA;;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;NPE7-EAI-41XX-XXX-IM-XA-007653;;1;;;;;Dist Heat Pot B0LBA31#1 Temp;B0LBG10EA001;
       ACC;B0LBA40AA301XB01;B0LBA40AA301;XB01;Ejctr Attemp Pot B0LBA40#1 Drn MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301XB02;B0LBA40AA301;XB02;Ejctr Attemp Pot B0LBA40#1 Drn MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301XB07;B0LBA40AA301;XB07;Ejctr Attemp Pot B0LBA40#1 Drn MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301XB23;B0LBA40AA301;XB23;Ejctr Attemp Pot B0LBA40#1 Drn MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301XQ13;B0LBA40AA301;XQ13;Ejctr Attemp Pot B0LBA40#1 Drn MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301YQ01;B0LBA40AA301;YQ01;Ejctr Attemp Pot B0LBA40#1 Drn MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301ZB17;B0LBA40AA301;ZB17;Ejctr Attemp Pot B0LBA40#1 Drn MOV Protection                                    Close;Prot Close Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301ZB19;B0LBA40AA301;ZB19;Ejctr Attemp Pot B0LBA40#1 Drn MOV Protection                                    Open;Prot Open Pulse Man;;_empty_;DC_24V;          ;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301ZB50;B0LBA40AA301;ZB50;Ejctr Attemp Pot B0LBA40#1 Drn MOV Drive                                         Ready;Drive Ready;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA301ZB51;B0LBA40AA301;ZB51;Ejctr Attemp Pot B0LBA40#1 Drn MOV Drive Ready                                    & Auto;Drive Ready & Auto;;_empty_;DC_24V;          ;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#1 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA302XB01;B0LBA40AA302;XB01;Ejctr Attemp Pot B0LBA40#2 Drn MOV FullyOp                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#2 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA302XB02;B0LBA40AA302;XB02;Ejctr Attemp Pot B0LBA40#2 Drn MOV FullyCl                                       ;;;DI;DC_24V;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#2 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA302XB07;B0LBA40AA302;XB07;Ejctr Attemp Pot B0LBA40#2 Drn MOV Actuator                                      Fault;;;DI;DC_24V;         S;;;;;;;;;;;;;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#2 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA302XB23;B0LBA40AA302;XB23;Ejctr Attemp Pot B0LBA40#2 Drn MOV Actuator                                      Local Mode;;;DI;DC_24V;         S;          ;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#2 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA302XQ13;B0LBA40AA302;XQ13;Ejctr Attemp Pot B0LBA40#2 Drn MOV Valve                                         Position;;;AI;4_20mA;         S;;;;;;;;;;;;        Sí;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#2 Drn MOV;B0LBA40EA001;
       ACC;B0LBA40AA302YQ01;B0LBA40AA302;YQ01;Ejctr Attemp Pot B0LBA40#2 Drn MOV Position                                      Demand;;;AO;4_20mA;         S;          ;;;;;;;;;;;       Yes;NPE7-EAI-41XX-XXX-PD-XA-000002;NPE7-EAI-41XX-XXX-PP-XA-007604;;;1;;;;;Ejctr Attemp Pot B0LBA40#2 Drn MOV;B0LBA40EA001;
